,ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
25591,25591,17232.0,1,5,1,36,1,1,1,3,1,0,12269.0,19689.0,31949.0,29109.0,8964.0,12569.0,4481.0,7650.0,738.0,32.0,582.0,906.0,0
25592,25592,317863.0,2,1,2,30,0,-1,0,-1,0,-1,21377.0,37094.0,35835.0,39976.0,25395.0,43000.0,4447.0,4917.0,9265.0,599.0,10071.0,10564.0,0
25593,25593,52117.0,2,1,1,39,-1,1,0,2,1,1,66369.0,79534.0,107935.0,135359.0,100810.0,94025.0,3930.0,11104.0,2465.0,467.0,1.0,6138.0,0
25594,25594,74193.0,2,1,1,44,-1,-1,-2,-2,-1,-2,-48574.0,-36129.0,-66697.0,-73452.0,-41879.0,-64942.0,874.0,5459.0,2788.0,2675.0,6.0,3484.0,0
25595,25595,193627.0,1,1,1,39,0,0,0,-1,-2,-2,139436.0,86297.0,77914.0,83986.0,47177.0,63109.0,3810.0,3470.0,333.0,677.0,4.0,578.0,1
25596,25596,274164.0,2,2,1,42,-1,-2,-2,-1,-2,-2,88634.0,1796.0,19418.0,11774.0,24701.0,31718.0,8558.0,8750.0,400.0,4886.0,0.0,2255.0,0
25597,25597,72409.0,1,1,1,49,0,0,-1,-2,-1,-1,-93698.0,-37692.0,-63008.0,-54158.0,-42146.0,-64280.0,1.0,1437.0,1659.0,113.0,0.0,2915.0,1
25598,25598,142746.0,1,3,1,42,0,-1,0,-1,0,0,153131.0,134809.0,155120.0,180298.0,124277.0,133273.0,5061.0,4918.0,6384.0,1764.0,21362.0,3756.0,0
25599,25599,137159.0,2,2,2,28,-1,-1,0,0,0,1,101143.0,38803.0,62712.0,82807.0,82456.0,89042.0,6495.0,11467.0,19504.0,24758.0,1440.0,21828.0,0
25600,25600,44180.0,2,1,2,43,2,3,3,2,1,1,134650.0,107763.0,111782.0,129802.0,86300.0,99082.0,765.0,3855.0,302.0,400.0,0.0,463.0,1
25601,25601,342943.0,2,1,1,40,0,0,-1,-2,-2,-1,91714.0,119439.0,86008.0,72004.0,19740.0,59446.0,3924.0,1761.0,2061.0,269.0,661.0,215.0,0
25602,25602,208677.0,2,1,2,25,1,2,2,1,1,1,705.0,-13691.0,-28351.0,-20893.0,-17494.0,-20515.0,5678.0,1415.0,8818.0,2655.0,2772.0,2169.0,1
25603,25603,20082.0,1,2,2,45,2,0,0,1,-1,0,-69164.0,-19986.0,-32715.0,-16960.0,-23203.0,-30046.0,4550.0,14557.0,1106.0,5077.0,409.0,335.0,0
25604,25604,39205.0,2,2,1,34,-1,0,0,-1,-1,0,-99836.0,-23613.0,-42610.0,-25225.0,-20291.0,-18498.0,2346.0,697.0,982.0,115.0,836.0,2181.0,0
25605,25605,103178.0,2,1,3,25,-1,0,1,1,1,1,-15403.0,-568.0,11215.0,5518.0,2059.0,72.0,9395.0,3616.0,1403.0,1067.0,13.0,1140.0,0
25606,25606,160806.0,2,3,2,45,0,-1,0,0,-1,-1,177779.0,125239.0,105489.0,131455.0,70395.0,51887.0,6161.0,711.0,2076.0,7086.0,14.0,6277.0,0
25607,25607,69047.0,1,2,2,25,0,-1,-1,-1,0,-1,27796.0,40704.0,60496.0,64042.0,25550.0,42609.0,15152.0,19204.0,6319.0,6890.0,0.0,4333.0,0
25608,25608,349086.0,2,2,1,39,-1,0,0,0,0,0,122164.0,74732.0,93036.0,54978.0,49340.0,57756.0,1842.0,5985.0,1816.0,1848.0,52.0,5407.0,1
25609,25609,464137.0,2,2,1,41,-2,-2,-2,-2,-2,-2,-53364.0,-17498.0,-31905.0,-19609.0,-27645.0,-48790.0,2460.0,83.0,673.0,27.0,480.0,1572.0,0
25610,25610,524938.0,1,1,1,59,0,0,0,1,1,2,124478.0,104483.0,119091.0,119790.0,84902.0,69195.0,3408.0,13881.0,5234.0,8677.0,848.0,7820.0,1
25611,25611,150965.0,2,2,3,25,-1,0,0,0,-1,-2,148452.0,112500.0,149609.0,131105.0,66561.0,72227.0,1510.0,2449.0,9172.0,2138.0,103.0,12364.0,0
25612,25612,119959.0,1,2,2,25,-2,-2,-1,-1,-1,0,47771.0,33897.0,22597.0,59426.0,69901.0,71568.0,6103.0,3930.0,8726.0,12135.0,523.0,9393.0,0
25613,25613,25622.0,2,3,1,53,1,1,1,0,0,0,142640.0,97413.0,103966.0,87626.0,53195.0,46028.0,5992.0,18405.0,60148.0,23694.0,1127.0,7800.0,0
25614,25614,51048.0,2,2,3,30,1,-1,-1,-1,-1,0,26041.0,29652.0,26388.0,-3000.0,23885.0,25317.0,2183.0,2399.0,8529.0,10085.0,810.0,11769.0,0
25615,25615,265073.0,1,2,1,33,0,-1,-1,-2,-2,-2,146559.0,117422.0,97888.0,85451.0,57183.0,82375.0,10128.0,754.0,1900.0,1112.0,12187.0,11544.0,0
25616,25616,167195.0,2,2,1,41,0,-1,-1,1,-1,-1,44390.0,49506.0,78261.0,39401.0,25206.0,31213.0,942.0,23118.0,1928.0,1567.0,10494.0,3511.0,0
25617,25617,97722.0,2,2,1,34,2,1,0,0,1,2,-73683.0,-17928.0,-44129.0,-30269.0,-22900.0,-40173.0,2884.0,1584.0,425.0,5019.0,2.0,7447.0,0
25618,25618,134534.0,1,2,2,41,-1,0,-1,-2,-1,-1,25996.0,39751.0,28529.0,52951.0,50636.0,39068.0,2205.0,127.0,16210.0,813.0,210.0,5981.0,0
25619,25619,394401.0,2,2,1,34,0,0,-1,0,0,0,22839.0,32670.0,37412.0,52349.0,61301.0,49541.0,1615.0,3745.0,4630.0,2549.0,9.0,387.0,0
25620,25620,120849.0,2,3,2,34,0,0,2,2,2,2,75789.0,69959.0,95325.0,103397.0,122700.0,95409.0,21457.0,10973.0,6360.0,15720.0,7642.0,6957.0,0
25621,25621,421078.0,2,2,1,32,-1,0,0,0,0,1,39787.0,46877.0,44623.0,57772.0,63938.0,54906.0,2194.0,11832.0,756.0,34663.0,206.0,8713.0,0
25622,25622,668918.0,2,1,1,51,-2,-2,-2,-2,-2,-2,62842.0,18508.0,33966.0,7434.0,9723.0,-1021.0,241.0,962.0,313.0,6844.0,354.0,265.0,0
25623,25623,133308.0,2,2,1,41,0,0,-1,0,1,1,1028.0,15760.0,18336.0,-23498.0,10922.0,-8255.0,3130.0,14613.0,40100.0,2427.0,3247.0,13385.0,0
25624,25624,19897.0,2,2,2,28,1,0,0,0,0,2,11909.0,46515.0,61252.0,46077.0,41798.0,34704.0,2989.0,4778.0,4366.0,6385.0,22.0,5953.0,0
25625,25625,102087.0,1,2,2,38,0,2,0,0,1,1,31051.0,13249.0,8108.0,68676.0,54822.0,46258.0,183.0,3568.0,114.0,491.0,1.0,189.0,1
25626,25626,196451.0,1,1,2,32,-1,-1,0,-1,0,1,125418.0,78893.0,95885.0,154323.0,133793.0,116103.0,15697.0,1988.0,4491.0,14728.0,975.0,3291.0,0
25627,25627,63687.0,2,3,1,31,-1,0,0,1,1,2,-49813.0,-17722.0,-26348.0,-2554.0,-3548.0,-3156.0,19596.0,2210.0,2853.0,2079.0,0.0,53.0,0
25628,25628,87673.0,1,2,1,38,0,-1,0,0,-1,-1,43259.0,24275.0,34333.0,43230.0,40286.0,22466.0,1620.0,10.0,38.0,141.0,0.0,1729.0,1
25629,25629,167303.0,2,2,2,30,-1,-2,-2,-2,-2,-2,3232.0,4301.0,-11299.0,33055.0,-870.0,-11427.0,5630.0,12248.0,9636.0,8754.0,740.0,9798.0,0
25630,25630,102101.0,2,2,1,42,0,-1,0,0,-1,-1,3977.0,8986.0,10554.0,-3331.0,9052.0,14775.0,891.0,15.0,212.0,3239.0,36.0,7378.0,0
25631,25631,299132.0,2,2,1,39,1,-1,-1,-1,-1,0,200968.0,197571.0,156687.0,144859.0,148196.0,139799.0,507.0,742.0,1011.0,1700.0,4.0,3582.0,0
25632,25632,21607.0,2,2,2,22,0,0,0,1,-1,1,-48811.0,-16549.0,-12792.0,-14179.0,12698.0,-11696.0,529.0,2890.0,1609.0,3604.0,6.0,13057.0,1
25633,25633,293155.0,2,2,1,37,-1,-1,0,0,-1,0,-103193.0,-32571.0,-52598.0,-89323.0,-46133.0,-39419.0,672.0,3135.0,52.0,3252.0,0.0,1535.0,1
25634,25634,146736.0,2,2,1,27,2,1,1,2,1,-1,57540.0,43381.0,36115.0,26260.0,20034.0,12454.0,2126.0,1069.0,1601.0,4991.0,774.0,1624.0,1
25635,25635,138518.0,1,1,1,37,-1,-2,-1,-2,-1,0,-42173.0,-14473.0,-8150.0,-12207.0,12291.0,-24033.0,81.0,1300.0,6596.0,12713.0,1.0,1082.0,0
25636,25636,241429.0,1,1,2,32,-1,-1,0,1,0,0,39666.0,42746.0,37026.0,19122.0,7665.0,12526.0,11468.0,2254.0,4009.0,2806.0,133.0,3766.0,1
25637,25637,95944.0,2,1,2,31,1,1,-1,-1,-1,0,55103.0,48324.0,60912.0,20931.0,65044.0,52192.0,5396.0,16687.0,6309.0,6064.0,237.0,9624.0,0
25638,25638,205104.0,2,1,1,25,0,0,0,0,1,1,-7212.0,-3693.0,6090.0,9538.0,19365.0,34503.0,140.0,2512.0,10148.0,1334.0,7629.0,19310.0,0
25639,25639,68230.0,2,1,1,26,0,0,1,-1,-1,-1,113337.0,72853.0,23842.0,31389.0,32028.0,24751.0,142.0,95.0,1059.0,1298.0,380.0,283.0,0
25640,25640,310721.0,2,2,1,40,-2,-1,-1,-1,-1,-1,-84711.0,-34399.0,-60079.0,-45081.0,-20745.0,-45092.0,7328.0,268.0,5689.0,13341.0,16758.0,6737.0,0
25641,25641,21194.0,2,1,2,22,0,0,0,0,0,0,48840.0,2980.0,31074.0,25926.0,18397.0,21776.0,5291.0,1953.0,3993.0,2801.0,1209.0,6.0,1
25642,25642,228160.0,2,1,2,37,1,1,1,1,1,1,19890.0,42124.0,31189.0,11930.0,16940.0,18561.0,6987.0,28073.0,6487.0,25149.0,3425.0,1419.0,0
25643,25643,90501.0,2,5,2,37,0,-1,-1,-1,-1,-1,-8536.0,-10665.0,-32220.0,-17046.0,6838.0,2734.0,1868.0,32.0,62.0,7432.0,0.0,47.0,1
25644,25644,221680.0,1,2,2,24,-1,-1,-1,-1,-1,-1,5179.0,22643.0,41157.0,20413.0,10878.0,31443.0,578.0,2966.0,1423.0,346.0,695.0,3141.0,0
25645,25645,54135.0,2,5,1,29,2,1,3,3,2,0,82463.0,29494.0,76732.0,99604.0,50230.0,10280.0,6563.0,5420.0,9660.0,2411.0,2.0,250.0,1
25646,25646,488799.0,2,1,2,31,-2,-2,-2,-2,-2,-2,-50549.0,-33340.0,-39843.0,-48107.0,-20118.0,-12590.0,1450.0,6004.0,1720.0,7902.0,206.0,19141.0,0
25647,25647,106405.0,1,2,2,28,-1,0,0,0,1,1,-43173.0,8930.0,4368.0,14762.0,11752.0,10859.0,8544.0,6974.0,2999.0,4891.0,3192.0,20598.0,0
25648,25648,128309.0,2,2,1,59,-1,-1,-1,-1,-1,-1,-78139.0,-37008.0,-34866.0,-13573.0,-28747.0,-28460.0,1095.0,1397.0,167.0,1579.0,212.0,2698.0,0
25649,25649,332147.0,2,2,1,32,-1,0,-1,-1,-1,-2,-4535.0,-2314.0,-5223.0,-34106.0,-7556.0,-17075.0,3780.0,255.0,102.0,97.0,40.0,1031.0,0
25650,25650,122135.0,2,2,2,31,-2,-2,-2,-2,-2,-2,-32016.0,-11219.0,5892.0,12222.0,-4649.0,17845.0,1490.0,607.0,168.0,34.0,0.0,1123.0,0
25651,25651,17595.0,2,3,3,25,1,1,0,2,1,1,85338.0,69262.0,122413.0,144893.0,105230.0,91742.0,11607.0,31602.0,10628.0,4315.0,5646.0,7194.0,1
25652,25652,29080.0,1,2,1,53,-1,-1,0,0,0,0,11885.0,22453.0,2617.0,-5167.0,-30.0,-7025.0,4326.0,1320.0,344.0,314.0,0.0,427.0,0
25653,25653,143571.0,1,2,1,53,2,-1,-1,1,0,0,84754.0,38942.0,66033.0,91689.0,89167.0,52313.0,511.0,631.0,960.0,4426.0,1.0,657.0,0
25654,25654,89627.0,2,2,2,34,1,3,2,4,2,2,85991.0,79887.0,105993.0,97203.0,89242.0,72812.0,8497.0,29187.0,976.0,11755.0,3061.0,2285.0,0
25655,25655,138160.0,1,3,2,24,-1,0,-1,0,0,0,90408.0,93058.0,67313.0,68574.0,56566.0,44364.0,8222.0,6855.0,7102.0,1551.0,701.0,1407.0,1
25656,25656,38250.0,2,2,1,33,1,0,-1,-1,0,0,-6313.0,-7988.0,12398.0,4872.0,-2183.0,-13510.0,3182.0,1598.0,5349.0,88.0,4290.0,396.0,1
25657,25657,106055.0,2,1,2,24,-1,0,-1,-1,0,0,62745.0,55729.0,48028.0,82759.0,71000.0,70188.0,7580.0,7844.0,19356.0,24994.0,7654.0,23667.0,0
25658,25658,43053.0,2,3,2,28,1,1,1,0,0,0,49351.0,54565.0,25528.0,38069.0,44340.0,29067.0,1191.0,11.0,581.0,4345.0,0.0,119.0,1
25659,25659,246246.0,2,1,1,47,0,-1,-1,-1,-1,0,-25839.0,-2414.0,-7805.0,-11017.0,-2830.0,12166.0,2433.0,8914.0,3886.0,36572.0,15185.0,53304.0,0
25660,25660,240617.0,1,3,1,34,0,0,-1,-1,0,0,94230.0,74439.0,68671.0,65665.0,49980.0,51937.0,8165.0,8379.0,11832.0,5400.0,13831.0,26335.0,1
25661,25661,66898.0,2,2,2,33,0,-1,-1,0,-1,-1,-38621.0,-4070.0,-7927.0,14682.0,-64.0,-15712.0,2649.0,1262.0,10669.0,2411.0,7.0,332.0,0
25662,25662,123500.0,2,3,2,27,0,-1,0,-1,-1,-1,-18426.0,23871.0,8507.0,21199.0,15404.0,5809.0,3588.0,488.0,1881.0,505.0,0.0,2791.0,0
25663,25663,162665.0,2,3,2,32,0,0,0,-2,-1,-1,16730.0,33135.0,-17232.0,3783.0,4074.0,-5987.0,1623.0,12.0,1689.0,313.0,998.0,314.0,0
25664,25664,129298.0,2,1,1,47,-1,0,-1,-1,-1,-1,-45669.0,-1973.0,14434.0,-3937.0,-8013.0,-24496.0,8223.0,18218.0,13889.0,8585.0,28.0,9143.0,1
25665,25665,19729.0,2,2,1,40,1,1,1,2,1,2,153706.0,158746.0,120961.0,139213.0,125839.0,138628.0,8593.0,12917.0,1078.0,12688.0,721.0,1729.0,1
25666,25666,59313.0,2,2,2,23,1,0,1,1,1,2,-28948.0,-18182.0,-39979.0,-8565.0,1024.0,4072.0,190.0,43.0,550.0,360.0,359.0,4783.0,1
25667,25667,47720.0,1,1,2,30,0,0,1,2,1,0,-47457.0,-9516.0,-14301.0,-15797.0,-11591.0,-12115.0,5784.0,1314.0,329.0,527.0,13.0,1336.0,1
25668,25668,239672.0,2,1,2,32,-1,0,-1,1,3,0,105063.0,66613.0,59247.0,97290.0,82212.0,85564.0,6779.0,15561.0,16188.0,284.0,1.0,17391.0,1
25669,25669,506429.0,2,3,2,40,-1,-1,-2,-2,-2,-2,48189.0,37494.0,39236.0,57169.0,44947.0,38559.0,161.0,829.0,9671.0,976.0,0.0,0.0,0
25670,25670,426176.0,1,2,1,58,-2,0,-1,-1,-2,-2,49880.0,10928.0,13240.0,477.0,11126.0,35445.0,1947.0,1613.0,828.0,10931.0,3534.0,20635.0,0
25671,25671,94950.0,2,1,2,33,1,1,2,1,0,0,18778.0,26693.0,5718.0,-18486.0,25587.0,20079.0,16595.0,848.0,9992.0,12351.0,2811.0,6864.0,0
25672,25672,191061.0,2,2,1,46,-1,-1,-1,-2,-1,-2,129203.0,105948.0,116011.0,65927.0,57496.0,81291.0,13879.0,12037.0,2751.0,10973.0,7176.0,29143.0,0
25673,25673,200837.0,1,2,2,32,1,2,2,0,0,0,108157.0,86525.0,80347.0,52448.0,63300.0,55476.0,9140.0,4737.0,2784.0,5067.0,12652.0,23223.0,1
25674,25674,323643.0,1,1,1,38,-2,-1,-1,-1,-1,-1,99194.0,59356.0,78582.0,91458.0,56329.0,67949.0,1383.0,373.0,8307.0,5066.0,787.0,105.0,0
25675,25675,227707.0,2,1,1,48,0,0,1,-1,0,1,123622.0,69936.0,59684.0,29760.0,45011.0,44384.0,1277.0,309.0,11036.0,3757.0,1535.0,3869.0,0
25676,25676,154562.0,2,2,1,36,2,1,-1,0,-1,-1,-25491.0,-18133.0,10791.0,5183.0,-12148.0,-21882.0,49.0,3485.0,6215.0,1651.0,832.0,9987.0,0
25677,25677,113534.0,2,1,2,29,0,1,0,-2,-1,0,124816.0,80492.0,48891.0,41200.0,10326.0,14611.0,3099.0,389.0,7133.0,3084.0,7.0,1408.0,1
25678,25678,212465.0,2,1,1,33,0,-1,-1,-1,-1,0,71695.0,25863.0,20320.0,33951.0,17072.0,690.0,7627.0,11020.0,5845.0,1007.0,0.0,1653.0,0
25679,25679,404847.0,2,2,2,28,0,0,0,0,0,0,188526.0,132374.0,137305.0,153885.0,125446.0,142488.0,788.0,1645.0,2106.0,3645.0,3218.0,3365.0,0
25680,25680,24416.0,2,2,1,24,0,0,-1,-1,0,-1,142010.0,121205.0,149909.0,165853.0,103830.0,103322.0,504.0,825.0,11614.0,3092.0,2853.0,7565.0,1
25681,25681,219726.0,2,1,2,29,-2,-1,-1,-1,-1,0,111414.0,80072.0,91990.0,89693.0,44249.0,51117.0,17119.0,46477.0,26077.0,12484.0,489.0,12475.0,0
25682,25682,45454.0,2,2,1,37,1,1,0,0,1,1,81389.0,30279.0,21955.0,8241.0,38482.0,27975.0,3241.0,20151.0,3620.0,9653.0,2018.0,1454.0,1
25683,25683,95445.0,2,1,2,60,-2,-2,-2,-2,-2,-2,-30657.0,-37987.0,-12349.0,-3880.0,-25.0,-24140.0,303.0,1051.0,898.0,44.0,0.0,1117.0,0
25684,25684,25227.0,2,1,2,41,-1,-1,-1,1,0,-1,-72874.0,-30094.0,-32623.0,-40251.0,-20808.0,-30486.0,159.0,1428.0,46.0,1608.0,0.0,30.0,0
25685,25685,27856.0,2,2,2,24,1,0,0,-1,-1,0,24204.0,-1685.0,-19925.0,-51129.0,-20189.0,-32768.0,203.0,73.0,12.0,1372.0,5.0,9561.0,1
25686,25686,86752.0,2,2,2,23,0,0,1,1,0,0,100971.0,98096.0,86585.0,91319.0,66430.0,88749.0,10817.0,259.0,1293.0,13889.0,960.0,21653.0,0
25687,25687,108275.0,2,2,1,37,1,0,-1,0,0,0,34152.0,34103.0,25392.0,33035.0,17048.0,-10936.0,909.0,1762.0,2147.0,232.0,3.0,6.0,0
25688,25688,79883.0,1,2,2,44,1,0,1,1,1,1,159320.0,214794.0,178115.0,161237.0,137516.0,123541.0,38719.0,26694.0,15119.0,14806.0,3781.0,1766.0,0
25689,25689,235461.0,1,2,1,29,2,2,2,0,1,1,16963.0,-17652.0,-27857.0,-19518.0,10865.0,9694.0,2.0,1626.0,192.0,1886.0,258.0,265.0,1
25690,25690,156724.0,1,2,2,52,-1,-2,-1,-1,-2,-1,-80519.0,-28611.0,-51462.0,-46168.0,-20487.0,-21152.0,10511.0,485.0,6.0,228.0,197.0,196.0,0
25691,25691,55556.0,1,3,2,26,0,-1,-1,-1,-1,0,52699.0,47013.0,24657.0,7858.0,35296.0,50565.0,1017.0,960.0,32.0,1330.0,0.0,192.0,1
25692,25692,25243.0,2,1,1,32,0,0,1,2,2,2,139055.0,112530.0,142081.0,124971.0,104913.0,113274.0,12780.0,1560.0,3329.0,4981.0,157.0,1073.0,0
25693,25693,218684.0,1,2,2,30,-1,0,-1,0,-1,-1,29008.0,42202.0,58355.0,72939.0,55955.0,73076.0,3064.0,4178.0,4436.0,3.0,0.0,5221.0,0
25694,25694,18424.0,1,2,2,29,-1,0,1,3,1,0,76393.0,91983.0,91480.0,88869.0,66308.0,45800.0,7340.0,23618.0,716.0,4816.0,11.0,7985.0,1
25695,25695,84576.0,1,3,2,37,2,2,1,1,1,1,90563.0,19801.0,54385.0,57617.0,43388.0,60586.0,1.0,2493.0,1269.0,253.0,0.0,76.0,1
25696,25696,372145.0,1,5,1,58,-2,-1,-1,-1,-1,0,179821.0,174181.0,201087.0,186226.0,188532.0,158234.0,24208.0,14433.0,26727.0,31542.0,1096.0,7042.0,0
25697,25697,172572.0,2,1,2,33,0,-1,-1,-1,0,-1,16975.0,-8192.0,28491.0,48546.0,22183.0,36243.0,4766.0,4037.0,3780.0,356.0,291.0,1871.0,0
25698,25698,97879.0,1,1,2,40,3,3,2,2,1,2,154092.0,130079.0,142753.0,175811.0,89620.0,69853.0,6338.0,7801.0,26701.0,25435.0,4574.0,16497.0,0
25699,25699,69819.0,2,2,1,31,0,-1,-1,1,0,0,86500.0,63324.0,110982.0,117747.0,91429.0,83908.0,7989.0,4419.0,2878.0,188.0,67.0,9602.0,1
25700,25700,55574.0,2,2,2,31,0,-2,0,1,1,0,65929.0,17962.0,52139.0,26513.0,31150.0,50956.0,6623.0,10913.0,1503.0,3945.0,111.0,415.0,1
25701,25701,76911.0,1,2,1,52,0,0,0,1,0,2,79821.0,59099.0,81357.0,140557.0,124408.0,116374.0,25089.0,16212.0,57246.0,14989.0,11676.0,14072.0,0
25702,25702,493692.0,2,1,1,26,-1,-1,0,0,-1,-2,55460.0,35170.0,8829.0,11222.0,24070.0,28409.0,5967.0,3288.0,38.0,2425.0,3179.0,9471.0,0
25703,25703,205343.0,2,2,2,53,0,-1,-1,-1,-1,0,19446.0,-11181.0,-6512.0,-18760.0,-3913.0,18756.0,155.0,410.0,57.0,3387.0,1.0,7882.0,0
25704,25704,326703.0,2,1,2,26,-2,-1,-1,-1,-1,-1,61072.0,46946.0,46042.0,14622.0,3953.0,33288.0,4906.0,27178.0,748.0,9434.0,0.0,1262.0,0
25705,25705,141932.0,2,2,1,31,1,0,0,0,0,-1,59663.0,51803.0,46952.0,62689.0,39526.0,36297.0,1184.0,4047.0,2467.0,2400.0,2.0,15599.0,1
25706,25706,202869.0,2,1,1,68,-1,-2,-2,-1,-2,-2,112690.0,51166.0,10209.0,50047.0,51100.0,38036.0,2309.0,1471.0,171.0,6318.0,293.0,6508.0,0
25707,25707,241448.0,1,2,1,24,0,0,1,0,0,-1,57188.0,50460.0,86740.0,64339.0,38065.0,28283.0,7406.0,8175.0,1502.0,122.0,2.0,738.0,1
25708,25708,71121.0,2,3,1,35,-1,-1,0,0,1,1,84624.0,34476.0,25929.0,60029.0,53322.0,49092.0,11045.0,3682.0,7866.0,25515.0,8095.0,6203.0,0
25709,25709,375875.0,1,1,1,48,-1,-1,-1,-2,-1,-1,55966.0,27565.0,51755.0,85817.0,67645.0,65661.0,12431.0,976.0,7365.0,8740.0,1025.0,132.0,0
25710,25710,25224.0,1,2,3,23,1,0,0,0,0,0,59251.0,71180.0,51914.0,78334.0,59988.0,63721.0,1565.0,5245.0,2954.0,13393.0,223.0,6728.0,0
25711,25711,17473.0,1,5,2,34,1,1,1,1,0,0,29592.0,18213.0,11807.0,23066.0,24020.0,24998.0,882.0,2789.0,1798.0,1494.0,3001.0,4032.0,0
25712,25712,152271.0,1,2,2,37,1,2,1,0,-1,0,73029.0,48498.0,26632.0,43990.0,33250.0,15909.0,815.0,1504.0,662.0,981.0,0.0,2284.0,1
25713,25713,96054.0,2,2,2,52,0,0,0,0,1,2,10452.0,2292.0,19374.0,-440.0,29260.0,16294.0,19009.0,10120.0,9070.0,14187.0,221.0,22397.0,1
25714,25714,55183.0,2,2,1,40,3,0,1,-1,0,0,-79686.0,1720.0,-44971.0,-21083.0,7474.0,-1237.0,5203.0,3.0,8401.0,39.0,4.0,51.0,0
25715,25715,214478.0,2,3,2,26,-2,-2,-2,-1,-1,-2,-141372.0,-48848.0,-65307.0,-66388.0,-36545.0,-35366.0,41.0,4299.0,778.0,224.0,685.0,225.0,0
25716,25716,25924.0,1,1,1,62,-2,-2,-1,-1,-1,-1,-142721.0,-48906.0,-78912.0,-51237.0,-37742.0,-56162.0,6404.0,2861.0,3483.0,3832.0,1389.0,2584.0,0
25717,25717,53946.0,2,3,1,31,0,1,1,0,1,0,22138.0,21723.0,-20736.0,13559.0,45484.0,57275.0,122.0,1303.0,149.0,3023.0,318.0,5700.0,0
25718,25718,364316.0,2,1,2,53,-1,0,0,-1,-1,-1,-15308.0,-3240.0,7360.0,-13033.0,-11629.0,-29515.0,619.0,125.0,2707.0,2061.0,8.0,18104.0,0
25719,25719,339469.0,2,2,2,31,0,-1,0,0,0,-1,77888.0,43650.0,53685.0,69901.0,28853.0,43171.0,885.0,6.0,966.0,16.0,4.0,21.0,1
25720,25720,91101.0,1,1,1,31,-1,-2,-2,-2,-2,-2,25780.0,29585.0,-13391.0,-141.0,25528.0,14764.0,482.0,108.0,378.0,201.0,1.0,1547.0,0
25721,25721,25326.0,1,2,1,26,3,1,0,0,0,0,41181.0,35136.0,29663.0,43982.0,31138.0,34735.0,3093.0,6451.0,1476.0,5320.0,4.0,8118.0,1
25722,25722,254843.0,2,1,2,41,0,1,0,-1,0,0,67580.0,88952.0,117417.0,176217.0,132513.0,118825.0,88.0,4327.0,7570.0,17286.0,621.0,3174.0,0
25723,25723,195842.0,1,2,1,24,-1,-1,-2,-2,-2,-2,46008.0,58012.0,35758.0,35249.0,25297.0,37972.0,14174.0,2127.0,6949.0,15233.0,1383.0,4388.0,1
25724,25724,190685.0,2,1,1,56,0,0,0,-1,-1,-1,50888.0,35401.0,44462.0,72304.0,45255.0,44696.0,1270.0,3423.0,4029.0,740.0,20.0,428.0,0
25725,25725,79808.0,1,2,1,38,0,-1,-2,-1,-1,-1,-22976.0,-6456.0,-46297.0,-33550.0,-20222.0,-48429.0,261.0,280.0,1062.0,515.0,0.0,10466.0,0
25726,25726,164349.0,2,2,2,49,-1,1,3,2,1,1,113193.0,113539.0,98749.0,113946.0,70549.0,76237.0,9857.0,19857.0,5794.0,14105.0,2395.0,259.0,0
25727,25727,196567.0,2,2,3,30,1,-1,-1,-1,-1,-1,57165.0,65919.0,38850.0,14632.0,19602.0,7114.0,23798.0,18377.0,3828.0,1054.0,182.0,7174.0,0
25728,25728,189905.0,1,2,1,35,1,0,-1,0,-1,0,-12716.0,-20138.0,-2063.0,-6188.0,28126.0,30030.0,3634.0,4296.0,978.0,2763.0,0.0,1142.0,0
25729,25729,157869.0,1,2,1,25,0,0,-1,-1,0,0,49207.0,57204.0,24790.0,40999.0,40059.0,69038.0,372.0,305.0,7547.0,3264.0,513.0,1612.0,1
25730,25730,242644.0,1,2,1,41,-1,-1,-1,0,-1,0,121965.0,92775.0,102037.0,79526.0,68610.0,80747.0,5754.0,17158.0,3048.0,2207.0,7470.0,7497.0,1
25731,25731,342610.0,1,2,1,48,1,2,0,1,1,2,132814.0,109594.0,146114.0,171654.0,150269.0,144603.0,241.0,37009.0,7614.0,49676.0,14740.0,22514.0,1
25732,25732,37199.0,1,1,2,31,0,1,0,0,0,0,48000.0,42340.0,50013.0,25037.0,1683.0,-926.0,13589.0,3864.0,1343.0,410.0,0.0,26.0,0
25733,25733,242741.0,2,2,1,38,-1,0,0,0,-1,0,62672.0,66955.0,40846.0,4173.0,13798.0,24187.0,6540.0,535.0,526.0,23564.0,243.0,5845.0,0
25734,25734,65399.0,1,1,2,42,0,-1,-1,-1,-1,-1,-3101.0,1177.0,7732.0,14580.0,23682.0,12308.0,3357.0,383.0,14.0,3310.0,1.0,27.0,0
25735,25735,133276.0,1,1,1,31,2,3,2,3,2,0,123098.0,112411.0,103944.0,122157.0,78828.0,97918.0,14783.0,7658.0,13334.0,1835.0,1698.0,738.0,1
