,checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
710,2,4.0,3,9,18424.0,3,4,1.0,0,0,4.0,3,19.0,0,2,4.0,1,2.0,1,0,0
711,3,4.0,0,0,250.0,0,4,4.0,0,2,1.0,0,19.0,2,0,1.0,3,1.0,1,1,1
712,2,4.0,0,5,18424.0,0,4,1.0,0,0,1.0,3,19.0,1,2,4.0,0,2.0,1,0,1
713,2,4.0,2,0,250.0,2,4,4.0,1,0,1.0,1,19.0,1,2,1.0,3,2.0,1,0,0
714,2,4.0,0,5,250.0,0,4,1.0,0,1,1.0,1,19.0,2,2,1.0,3,2.0,1,0,0
715,0,4.0,1,9,18424.0,0,0,1.0,0,1,1.0,3,75.0,2,2,4.0,3,2.0,0,0,0
716,3,4.0,3,1,250.0,4,4,1.0,0,2,4.0,3,19.0,0,0,1.0,1,1.0,0,1,1
717,3,4.0,0,5,250.0,4,3,4.0,0,0,1.0,1,19.0,2,2,1.0,0,1.0,1,1,0
718,3,72.0,4,4,250.0,1,0,1.0,3,2,1.0,0,75.0,2,1,1.0,0,1.0,0,1,0
719,3,72.0,3,2,18424.0,1,0,4.0,3,2,1.0,3,19.0,0,1,1.0,2,1.0,0,1,1
720,2,4.0,2,9,250.0,2,2,1.0,0,2,1.0,3,19.0,1,0,4.0,0,1.0,1,1,1
721,3,4.0,4,9,18424.0,3,4,1.0,0,1,4.0,2,19.0,0,0,1.0,2,1.0,1,1,1
722,3,4.0,4,7,18424.0,3,0,1.0,3,1,1.0,3,19.0,0,0,1.0,2,1.0,0,1,1
723,1,4.0,0,2,18424.0,0,4,1.0,0,0,1.0,3,19.0,0,2,4.0,0,1.0,1,0,1
724,1,4.0,0,0,18424.0,0,4,1.0,0,0,1.0,3,19.0,0,0,1.0,2,2.0,1,0,1
725,2,72.0,4,9,250.0,4,0,1.0,3,1,1.0,0,75.0,2,2,1.0,0,1.0,0,0,0
726,2,4.0,3,0,250.0,3,4,1.0,3,0,1.0,3,19.0,0,0,1.0,0,2.0,1,0,0
727,0,4.0,1,0,250.0,0,0,1.0,3,2,1.0,0,19.0,2,2,1.0,1,2.0,1,0,0
728,2,4.0,4,4,250.0,3,2,1.0,1,0,1.0,3,19.0,2,1,1.0,0,2.0,0,0,0
729,0,4.0,2,0,250.0,1,1,1.0,3,2,1.0,0,19.0,2,2,1.0,2,2.0,1,1,0
730,2,4.0,4,7,18424.0,0,0,1.0,3,0,1.0,3,19.0,1,2,4.0,2,2.0,0,0,1
731,1,72.0,0,1,250.0,4,4,1.0,0,0,4.0,3,19.0,2,0,1.0,0,1.0,0,1,1
732,3,72.0,1,7,250.0,4,4,1.0,0,2,1.0,0,19.0,2,2,1.0,0,1.0,0,1,0
733,2,72.0,1,7,18424.0,2,1,1.0,0,0,1.0,3,19.0,0,0,4.0,1,2.0,0,0,1
734,1,4.0,0,2,250.0,0,1,4.0,3,2,4.0,0,75.0,0,1,4.0,1,1.0,1,1,1
735,0,4.0,3,6,250.0,0,1,4.0,0,1,1.0,3,75.0,2,2,1.0,3,1.0,0,0,0
736,1,4.0,1,0,250.0,0,4,1.0,1,2,1.0,0,19.0,2,0,1.0,3,1.0,0,1,0
737,2,4.0,3,7,250.0,3,4,1.0,0,2,1.0,2,19.0,2,0,1.0,0,1.0,1,0,0
738,0,4.0,0,1,250.0,0,4,1.0,0,1,1.0,3,75.0,0,0,1.0,3,1.0,1,0,1
739,0,4.0,0,8,250.0,0,4,1.0,0,0,1.0,3,19.0,2,1,4.0,0,1.0,1,0,0
740,3,72.0,0,0,250.0,1,0,4.0,3,2,1.0,0,19.0,0,2,1.0,1,1.0,0,1,1
741,3,72.0,4,1,250.0,3,2,1.0,3,1,1.0,3,19.0,0,0,1.0,0,2.0,0,0,0
742,0,4.0,0,2,250.0,0,4,1.0,0,0,1.0,3,19.0,2,2,4.0,0,2.0,1,0,1
743,0,72.0,3,2,250.0,0,0,1.0,3,2,1.0,1,75.0,1,2,4.0,3,2.0,0,0,0
744,3,4.0,4,3,18424.0,4,0,1.0,0,1,1.0,3,19.0,2,0,1.0,1,1.0,0,0,0
745,3,72.0,4,9,250.0,4,0,4.0,3,2,4.0,0,19.0,2,0,1.0,0,1.0,0,1,1
746,1,72.0,0,1,250.0,4,1,1.0,3,0,4.0,0,19.0,2,2,1.0,0,2.0,1,0,0
747,0,4.0,1,5,250.0,2,3,1.0,1,0,1.0,3,75.0,1,2,4.0,2,1.0,1,0,0
748,2,4.0,4,6,250.0,0,4,1.0,1,2,4.0,3,19.0,0,0,1.0,0,1.0,1,1,1
749,0,4.0,0,6,250.0,0,3,1.0,0,0,1.0,3,19.0,2,2,4.0,2,1.0,1,1,1
750,3,72.0,0,0,250.0,0,0,1.0,0,2,4.0,1,19.0,2,0,1.0,3,1.0,0,1,1
751,1,4.0,2,4,18424.0,4,0,1.0,3,0,1.0,0,19.0,0,2,1.0,1,1.0,0,0,0
752,0,4.0,3,7,250.0,4,4,1.0,2,1,1.0,0,19.0,2,2,1.0,1,2.0,1,0,0
753,3,4.0,4,1,250.0,4,1,4.0,3,2,1.0,0,19.0,0,1,1.0,3,1.0,0,1,1
754,0,4.0,0,0,250.0,2,2,4.0,0,1,4.0,0,19.0,2,2,1.0,3,1.0,0,0,0
755,0,4.0,4,9,250.0,4,4,1.0,0,0,1.0,2,75.0,0,0,1.0,0,1.0,1,1,1
756,2,72.0,4,7,250.0,4,0,1.0,3,2,4.0,0,19.0,2,0,1.0,0,1.0,0,1,0
757,0,4.0,0,0,250.0,0,2,1.0,0,2,1.0,0,19.0,1,1,4.0,3,2.0,1,1,1
758,1,4.0,4,6,18424.0,0,0,1.0,1,2,4.0,3,19.0,2,2,1.0,3,2.0,0,0,0
759,0,4.0,1,9,250.0,3,4,1.0,0,1,4.0,3,19.0,1,0,1.0,1,1.0,0,1,1
760,2,4.0,0,0,18424.0,0,4,1.0,0,0,1.0,3,19.0,0,0,4.0,1,2.0,1,0,1
761,0,72.0,4,6,250.0,2,0,1.0,3,2,1.0,0,19.0,2,0,1.0,0,1.0,0,1,1
762,3,4.0,0,0,18424.0,2,0,1.0,0,1,1.0,3,19.0,2,1,1.0,0,1.0,0,1,0
763,3,72.0,1,1,18424.0,2,3,1.0,3,0,4.0,2,19.0,0,0,4.0,0,1.0,1,1,1
764,3,4.0,4,0,18424.0,4,0,4.0,1,0,1.0,2,19.0,0,0,1.0,2,1.0,0,1,1
765,3,4.0,4,9,18424.0,2,0,1.0,1,2,4.0,0,19.0,0,1,1.0,3,1.0,1,1,0
766,3,72.0,4,3,18424.0,4,0,1.0,3,0,1.0,2,19.0,0,0,1.0,0,1.0,0,1,1
767,1,4.0,4,2,250.0,0,3,1.0,0,2,1.0,3,19.0,0,0,1.0,3,1.0,0,1,1
768,3,4.0,0,8,18424.0,2,3,1.0,0,0,1.0,3,19.0,2,2,1.0,0,1.0,1,0,0
769,1,4.0,0,0,250.0,0,0,1.0,1,2,1.0,2,19.0,2,2,1.0,0,1.0,0,1,0
770,3,4.0,4,0,250.0,1,2,1.0,0,2,4.0,1,19.0,2,0,1.0,2,1.0,0,1,0
771,1,4.0,4,9,250.0,4,2,4.0,3,2,4.0,0,19.0,0,2,1.0,3,1.0,0,1,0
772,3,72.0,3,2,250.0,3,1,4.0,3,2,1.0,0,19.0,2,1,1.0,0,1.0,0,1,1
773,0,4.0,0,0,250.0,0,4,1.0,0,0,1.0,2,19.0,1,2,4.0,3,1.0,1,1,1
774,3,4.0,3,3,18424.0,0,1,1.0,0,2,4.0,3,19.0,0,0,1.0,0,1.0,0,1,1
775,3,4.0,3,0,250.0,0,3,1.0,2,2,1.0,3,19.0,0,0,1.0,3,1.0,0,1,1
776,1,4.0,0,0,250.0,1,1,1.0,3,1,1.0,0,19.0,1,2,4.0,2,2.0,1,0,0
777,3,72.0,0,0,250.0,4,4,4.0,3,0,4.0,0,19.0,0,0,1.0,2,1.0,1,0,0
778,0,4.0,4,9,250.0,4,2,1.0,0,1,1.0,0,19.0,2,0,1.0,3,2.0,0,0,0
779,2,4.0,3,5,250.0,1,0,1.0,0,2,4.0,0,19.0,2,0,1.0,3,1.0,1,1,0
780,0,4.0,1,1,250.0,1,1,1.0,0,0,1.0,2,19.0,2,1,1.0,1,1.0,1,1,1
781,0,4.0,0,5,250.0,0,0,1.0,3,0,1.0,2,75.0,2,2,4.0,0,2.0,1,0,0
782,3,72.0,3,7,250.0,4,0,1.0,3,0,1.0,1,19.0,0,2,4.0,2,1.0,0,1,1
783,1,72.0,0,0,250.0,0,0,1.0,3,1,4.0,1,19.0,0,2,4.0,0,2.0,1,1,1
784,2,4.0,0,9,18424.0,1,4,1.0,0,0,4.0,3,19.0,0,1,4.0,3,2.0,1,0,0
785,0,4.0,0,0,250.0,2,3,4.0,0,0,1.0,0,19.0,2,2,1.0,3,1.0,0,1,1
786,0,4.0,4,5,250.0,4,2,1.0,3,0,4.0,3,19.0,0,0,4.0,3,2.0,0,0,1
787,3,72.0,3,8,250.0,4,0,4.0,3,0,1.0,0,19.0,1,2,1.0,2,1.0,1,0,0
788,0,72.0,1,0,250.0,0,3,1.0,3,1,4.0,3,19.0,1,0,4.0,3,1.0,0,1,1
789,1,72.0,3,9,18424.0,3,0,1.0,3,2,1.0,0,75.0,0,0,4.0,2,1.0,0,1,1
790,1,72.0,4,0,18424.0,1,1,1.0,2,0,1.0,2,19.0,0,0,4.0,3,1.0,0,1,1
791,1,4.0,0,2,250.0,2,4,1.0,1,0,1.0,2,75.0,0,0,4.0,3,2.0,1,0,1
792,3,4.0,0,0,18424.0,3,4,1.0,3,1,1.0,0,19.0,0,0,4.0,3,2.0,1,0,1
793,0,4.0,0,9,18424.0,0,4,1.0,0,0,1.0,3,19.0,2,0,4.0,0,2.0,1,0,1
794,3,72.0,0,0,250.0,0,0,1.0,1,1,4.0,0,19.0,0,0,4.0,0,1.0,1,1,1
795,2,4.0,4,0,250.0,4,2,4.0,0,1,1.0,3,19.0,2,2,1.0,3,2.0,0,0,0
796,3,72.0,4,8,250.0,4,0,1.0,3,1,1.0,0,75.0,0,2,1.0,0,1.0,0,1,0
797,3,72.0,0,0,18424.0,0,1,1.0,3,2,4.0,0,19.0,0,2,4.0,3,2.0,0,0,0
798,1,4.0,0,1,18424.0,0,0,1.0,3,0,1.0,3,19.0,1,1,4.0,0,1.0,1,0,0
799,1,4.0,3,9,18424.0,2,2,1.0,0,0,1.0,3,19.0,2,0,4.0,0,1.0,1,0,1
800,0,4.0,4,0,250.0,0,0,1.0,3,2,1.0,0,19.0,0,0,1.0,3,1.0,0,1,1
801,2,4.0,4,9,250.0,4,1,1.0,2,2,4.0,1,19.0,1,2,1.0,3,1.0,1,1,0
802,0,72.0,4,9,250.0,4,0,1.0,3,2,1.0,1,75.0,1,0,4.0,0,1.0,0,1,1
803,3,72.0,0,0,250.0,4,1,1.0,3,2,1.0,0,19.0,0,0,1.0,0,1.0,0,1,1
804,0,4.0,0,9,18424.0,0,3,1.0,0,0,1.0,3,75.0,0,2,4.0,1,2.0,1,0,0
805,1,72.0,2,9,250.0,0,0,1.0,0,2,4.0,3,19.0,2,2,1.0,0,1.0,1,1,0
806,3,72.0,3,9,18424.0,0,0,4.0,3,2,4.0,0,19.0,0,0,1.0,3,1.0,1,1,1
807,0,4.0,1,8,250.0,2,4,1.0,1,0,1.0,3,75.0,2,2,1.0,2,2.0,1,0,0
808,0,4.0,4,7,250.0,0,0,1.0,3,2,4.0,1,75.0,1,0,1.0,3,2.0,0,0,1
809,0,4.0,4,0,250.0,0,0,4.0,3,2,4.0,0,75.0,0,0,1.0,3,1.0,0,1,1
810,3,4.0,4,7,250.0,2,1,4.0,3,2,4.0,0,19.0,1,0,1.0,3,1.0,0,1,1
811,3,72.0,3,1,18424.0,1,1,1.0,3,2,4.0,2,19.0,0,1,1.0,0,1.0,0,1,1
812,3,4.0,4,1,250.0,4,3,4.0,3,1,4.0,2,19.0,1,2,1.0,2,1.0,0,0,0
813,0,4.0,0,4,18424.0,0,1,1.0,3,0,1.0,3,75.0,0,2,4.0,3,2.0,1,0,1
814,0,4.0,0,4,250.0,1,2,4.0,0,1,1.0,0,19.0,2,2,1.0,1,1.0,1,1,0
815,1,4.0,4,6,18424.0,4,4,1.0,2,0,1.0,1,75.0,0,0,1.0,2,1.0,1,0,1
816,0,4.0,0,3,250.0,1,2,1.0,3,2,4.0,0,75.0,0,2,4.0,3,2.0,1,1,1
817,1,4.0,1,0,18424.0,0,3,1.0,2,2,1.0,2,19.0,0,2,4.0,3,2.0,1,0,0
818,1,4.0,4,7,18424.0,0,2,1.0,0,0,1.0,3,19.0,0,0,1.0,3,2.0,1,0,0
819,0,4.0,3,2,250.0,4,0,4.0,0,2,1.0,1,19.0,2,2,1.0,1,1.0,0,1,0
820,0,4.0,1,9,250.0,2,4,1.0,0,0,1.0,3,19.0,2,1,4.0,0,2.0,1,0,0
821,0,72.0,0,5,250.0,4,1,1.0,2,0,1.0,1,19.0,2,2,1.0,0,2.0,0,0,0
822,1,4.0,4,1,250.0,4,4,1.0,3,2,1.0,0,19.0,0,0,1.0,3,1.0,0,1,0
823,0,4.0,0,3,250.0,1,2,1.0,1,2,4.0,2,19.0,2,2,4.0,3,2.0,0,0,0
824,2,4.0,2,4,250.0,0,0,4.0,0,2,1.0,2,19.0,2,2,1.0,3,2.0,1,0,0
825,2,4.0,0,0,18424.0,1,4,1.0,0,1,4.0,0,19.0,0,0,1.0,3,2.0,0,0,1
826,3,72.0,0,1,18424.0,1,3,4.0,1,2,1.0,0,19.0,0,2,1.0,2,1.0,1,1,1
827,2,4.0,4,8,250.0,2,0,1.0,3,2,1.0,0,19.0,2,0,1.0,0,1.0,0,1,0
828,1,4.0,4,9,250.0,1,4,1.0,0,2,1.0,0,19.0,2,1,1.0,3,2.0,1,0,0
829,3,4.0,0,0,250.0,1,4,1.0,0,0,1.0,3,19.0,1,1,4.0,2,2.0,1,0,0
830,0,4.0,4,9,250.0,3,4,1.0,0,0,1.0,3,75.0,2,2,1.0,2,2.0,1,0,0
831,0,4.0,1,5,18424.0,0,0,1.0,0,1,1.0,3,19.0,2,2,4.0,3,2.0,1,0,0
832,0,4.0,0,4,250.0,1,2,1.0,0,1,1.0,2,19.0,2,1,1.0,2,1.0,1,1,1
833,0,4.0,0,9,250.0,4,4,1.0,0,0,1.0,3,19.0,2,1,4.0,0,2.0,1,0,1
834,3,72.0,4,9,18424.0,4,1,1.0,1,0,1.0,2,19.0,0,0,1.0,0,1.0,0,1,1
835,3,72.0,0,0,250.0,4,1,4.0,2,2,1.0,0,19.0,2,1,1.0,0,1.0,0,1,1
836,3,4.0,4,4,250.0,4,0,4.0,3,2,4.0,0,19.0,1,1,1.0,3,1.0,0,1,0
837,3,4.0,1,3,18424.0,0,4,1.0,0,2,1.0,3,19.0,0,1,1.0,3,1.0,0,1,1
838,2,4.0,4,4,250.0,4,0,4.0,2,2,4.0,0,19.0,2,2,1.0,3,1.0,0,1,0
839,0,4.0,0,9,250.0,1,1,1.0,2,2,1.0,0,75.0,1,2,1.0,2,1.0,1,0,1
840,2,4.0,3,0,18424.0,4,3,1.0,0,0,1.0,3,19.0,2,1,1.0,0,1.0,0,0,0
841,1,72.0,0,8,18424.0,0,0,1.0,3,1,1.0,3,19.0,0,2,4.0,0,1.0,1,1,1
842,0,72.0,4,7,250.0,1,0,1.0,3,2,1.0,0,19.0,1,0,4.0,3,1.0,0,1,1
843,2,4.0,0,9,250.0,1,4,1.0,0,0,4.0,1,19.0,2,2,1.0,0,2.0,1,0,0
844,3,4.0,4,1,250.0,4,4,1.0,1,0,1.0,3,19.0,1,0,1.0,1,1.0,0,1,0
845,0,4.0,4,9,18424.0,0,2,1.0,0,0,1.0,3,75.0,2,0,1.0,3,2.0,1,0,0
846,0,4.0,1,5,250.0,0,4,1.0,0,2,4.0,0,19.0,0,0,4.0,3,1.0,1,1,1
847,1,4.0,0,2,250.0,2,4,4.0,0,2,1.0,1,19.0,2,2,1.0,1,1.0,1,0,0
848,0,72.0,3,9,18424.0,4,2,1.0,0,0,1.0,3,19.0,2,2,4.0,0,2.0,0,0,0
849,2,72.0,0,8,250.0,4,2,1.0,3,0,1.0,0,19.0,1,2,1.0,0,1.0,1,1,0
850,0,4.0,0,9,250.0,0,4,1.0,1,1,1.0,3,19.0,2,2,4.0,1,2.0,1,0,1
851,3,4.0,4,0,250.0,3,0,1.0,1,2,4.0,0,19.0,2,0,1.0,2,1.0,0,1,1
852,1,4.0,0,8,250.0,3,2,4.0,2,0,1.0,0,19.0,2,2,1.0,1,2.0,1,0,0
853,2,72.0,4,8,250.0,4,2,1.0,3,2,1.0,0,19.0,1,2,1.0,1,1.0,0,0,0
854,3,72.0,0,6,18424.0,4,3,1.0,0,0,1.0,3,19.0,2,2,1.0,0,2.0,0,0,0
855,0,4.0,1,0,250.0,3,4,1.0,3,0,1.0,3,19.0,0,0,4.0,1,1.0,0,1,1
856,2,4.0,2,0,250.0,3,0,1.0,2,2,1.0,1,19.0,1,2,1.0,2,1.0,0,1,0
857,2,4.0,1,8,18424.0,1,2,1.0,0,0,1.0,2,19.0,2,2,1.0,2,2.0,1,0,0
858,3,4.0,4,5,250.0,0,0,4.0,3,2,4.0,0,19.0,0,0,1.0,3,2.0,0,1,1
859,0,72.0,0,2,250.0,4,4,1.0,3,0,1.0,2,75.0,0,2,4.0,1,2.0,1,0,0
860,0,4.0,0,5,250.0,4,1,1.0,3,0,1.0,1,19.0,2,2,1.0,0,1.0,1,1,0
861,1,4.0,4,9,250.0,4,0,1.0,0,2,1.0,3,75.0,2,2,1.0,2,1.0,0,0,0
862,3,4.0,4,9,18424.0,1,0,4.0,3,2,1.0,0,19.0,0,2,1.0,3,1.0,1,1,0
863,0,72.0,0,6,250.0,0,0,1.0,2,2,1.0,1,19.0,1,2,4.0,0,1.0,1,1,0
864,3,72.0,0,2,18424.0,0,3,1.0,0,1,1.0,2,19.0,0,2,1.0,2,1.0,1,1,1
865,0,4.0,3,8,18424.0,2,2,1.0,0,0,4.0,0,19.0,1,0,1.0,3,2.0,0,0,0
866,2,4.0,0,5,250.0,1,4,1.0,0,0,1.0,3,19.0,1,0,1.0,1,1.0,1,0,1
867,3,4.0,0,0,250.0,0,4,1.0,0,2,1.0,2,19.0,1,0,1.0,0,1.0,1,1,1
868,0,72.0,0,9,250.0,0,4,1.0,0,0,1.0,1,19.0,2,2,4.0,2,2.0,1,0,0
869,0,4.0,4,2,250.0,2,0,1.0,3,0,1.0,2,75.0,0,0,4.0,3,2.0,0,0,1
870,2,72.0,1,9,250.0,1,0,4.0,1,2,4.0,0,19.0,1,2,1.0,2,2.0,1,1,0
871,0,4.0,3,1,250.0,0,0,4.0,3,2,4.0,0,75.0,1,0,4.0,3,1.0,0,1,1
872,0,4.0,4,8,250.0,0,3,1.0,0,2,4.0,3,19.0,2,0,1.0,2,2.0,0,0,0
873,3,4.0,0,9,250.0,1,4,1.0,0,2,1.0,3,19.0,2,1,1.0,0,1.0,1,1,1
874,2,4.0,4,8,18424.0,2,0,4.0,3,2,1.0,0,19.0,0,0,1.0,3,1.0,0,1,1
875,3,4.0,4,1,250.0,4,0,4.0,3,2,1.0,0,19.0,1,0,1.0,3,1.0,0,1,1
876,0,4.0,3,9,18424.0,0,4,1.0,0,0,1.0,3,19.0,2,1,4.0,0,2.0,1,0,0
877,1,4.0,0,0,250.0,0,0,4.0,2,2,1.0,0,19.0,2,0,1.0,3,2.0,1,1,1
878,1,4.0,3,3,250.0,0,4,1.0,0,1,1.0,3,19.0,0,0,1.0,2,1.0,1,1,1
879,0,4.0,0,8,250.0,1,4,1.0,0,0,1.0,3,19.0,0,0,4.0,1,2.0,1,0,1
880,0,72.0,2,9,250.0,3,1,1.0,3,1,4.0,2,19.0,2,2,4.0,0,2.0,1,0,0
881,2,72.0,3,4,250.0,1,4,1.0,3,1,1.0,3,75.0,0,2,4.0,3,2.0,0,0,1
882,1,4.0,0,0,250.0,4,4,1.0,0,1,1.0,2,19.0,0,0,1.0,0,1.0,0,1,1
883,0,4.0,4,9,18424.0,4,4,1.0,0,0,1.0,3,75.0,0,0,4.0,2,2.0,0,0,1
884,2,4.0,1,0,250.0,1,3,1.0,0,2,2.500301480293274,1,19.0,2,1,1.0,0,1.0,0,1,0
885,2,72.0,0,7,250.0,0,0,1.0,3,2,4.0,0,19.0,2,2,4.0,0,1.0,1,1,1
886,3,4.0,4,0,250.0,4,0,4.0,3,2,4.0,0,19.0,1,0,1.0,3,1.0,0,1,0
887,1,72.0,1,9,18424.0,4,4,1.0,0,1,1.0,2,19.0,0,0,1.0,2,1.0,0,1,1
888,3,4.0,3,0,18424.0,3,0,1.0,0,2,4.0,2,19.0,2,0,1.0,1,1.0,0,1,0
889,0,4.0,0,6,250.0,0,4,1.0,0,1,1.0,3,19.0,2,2,4.0,3,2.0,1,0,1
890,3,4.0,4,6,18424.0,4,4,1.0,0,0,1.0,3,19.0,1,0,1.0,2,1.0,0,0,1
891,3,72.0,4,9,18424.0,4,0,1.0,1,1,4.0,2,19.0,0,0,1.0,0,1.0,0,1,1
892,2,72.0,0,0,250.0,3,4,1.0,3,0,1.0,0,19.0,1,2,1.0,0,2.0,0,0,0
893,2,4.0,4,1,250.0,4,4,1.0,3,2,1.0,1,19.0,0,0,1.0,3,1.0,0,1,1
894,3,4.0,0,0,250.0,3,3,1.0,0,2,4.0,0,19.0,2,0,1.0,0,1.0,0,1,0
895,0,4.0,0,9,250.0,0,2,1.0,0,0,1.0,3,19.0,2,2,4.0,1,2.0,1,0,0
896,3,72.0,0,7,250.0,3,0,1.0,2,2,4.0,0,19.0,1,2,1.0,2,1.0,0,1,1
897,1,4.0,4,9,18424.0,4,2,1.0,3,0,1.0,3,75.0,0,0,4.0,0,2.0,1,0,0
898,0,4.0,4,8,250.0,0,1,1.0,3,2,4.0,2,75.0,0,2,4.0,3,2.0,1,0,0
899,3,72.0,4,0,250.0,1,0,1.0,2,2,4.0,0,19.0,0,0,1.0,2,1.0,0,1,1
900,0,4.0,0,5,250.0,0,4,1.0,0,2,1.0,3,19.0,2,1,1.0,1,2.0,1,0,1
901,0,4.0,0,9,250.0,4,4,1.0,0,0,1.0,3,19.0,2,2,1.0,0,1.0,0,1,0
902,1,72.0,0,0,18424.0,0,1,1.0,3,0,1.0,3,19.0,0,2,4.0,0,1.0,1,0,1
903,3,72.0,4,9,250.0,4,0,4.0,3,2,1.0,0,19.0,0,2,1.0,2,1.0,0,1,0
904,1,4.0,0,0,250.0,0,2,4.0,3,2,1.0,0,19.0,0,1,1.0,3,1.0,1,1,1
905,0,4.0,4,9,250.0,3,0,1.0,3,2,1.0,0,75.0,0,2,1.0,3,1.0,0,1,0
906,2,72.0,0,1,250.0,1,4,1.0,3,2,1.0,0,19.0,0,0,4.0,3,1.0,1,1,1
907,3,72.0,2,0,250.0,2,0,4.0,3,2,1.0,0,19.0,0,2,4.0,1,1.0,0,1,1
908,0,4.0,0,9,250.0,4,4,1.0,0,0,1.0,3,19.0,2,2,1.0,0,1.0,1,0,0
909,0,4.0,1,0,250.0,0,0,1.0,3,2,1.0,3,19.0,2,2,4.0,0,1.0,1,1,1
910,1,4.0,4,8,250.0,4,4,1.0,1,1,1.0,0,19.0,0,0,1.0,3,1.0,0,0,0
911,1,4.0,0,0,250.0,0,1,1.0,3,2,1.0,0,19.0,1,0,1.0,0,1.0,0,1,1
912,1,4.0,0,9,250.0,0,4,1.0,0,0,1.0,3,19.0,2,2,4.0,0,2.0,1,0,0
913,3,72.0,0,0,18424.0,1,4,1.0,0,0,1.0,2,19.0,0,2,4.0,3,2.0,1,0,0
914,0,4.0,4,9,18424.0,4,3,1.0,0,0,1.0,2,75.0,0,1,1.0,2,2.0,0,0,0
915,2,4.0,4,8,250.0,3,1,1.0,0,2,4.0,2,19.0,2,0,1.0,1,1.0,0,1,1
916,3,4.0,4,8,18424.0,4,3,1.0,2,0,1.0,2,75.0,1,0,1.0,0,1.0,0,0,0
917,2,4.0,2,5,250.0,2,3,1.0,0,0,1.0,2,19.0,2,1,1.0,3,2.0,0,0,0
918,0,4.0,4,1,250.0,3,0,1.0,3,2,1.0,1,75.0,0,1,1.0,1,1.0,0,1,1
919,0,72.0,4,9,250.0,4,0,1.0,3,0,1.0,0,75.0,0,2,1.0,0,1.0,1,0,0
920,0,4.0,3,6,250.0,4,1,4.0,0,2,1.0,1,19.0,2,2,1.0,3,1.0,0,1,0
921,0,4.0,4,9,250.0,0,1,1.0,0,1,1.0,3,75.0,2,1,1.0,1,2.0,1,0,0
922,1,4.0,4,8,250.0,3,4,1.0,3,1,4.0,2,19.0,2,0,1.0,0,1.0,1,1,1
923,0,4.0,4,9,250.0,2,3,1.0,0,2,4.0,0,19.0,2,0,1.0,3,2.0,0,0,1
924,1,4.0,3,8,18424.0,4,4,1.0,3,0,1.0,3,19.0,0,1,1.0,1,2.0,0,0,0
925,1,4.0,4,9,250.0,4,1,1.0,1,0,1.0,2,19.0,2,0,1.0,0,1.0,0,0,0
926,0,4.0,2,0,250.0,0,0,1.0,3,2,1.0,0,19.0,2,2,1.0,3,2.0,0,0,0
927,3,4.0,3,0,18424.0,4,1,1.0,0,0,4.0,3,19.0,2,0,1.0,1,1.0,0,0,0
928,0,4.0,4,1,250.0,0,3,1.0,3,2,4.0,0,75.0,0,0,1.0,3,1.0,0,1,1
929,0,72.0,3,9,250.0,4,3,1.0,0,2,1.0,1,75.0,2,2,4.0,1,1.0,0,1,1
930,0,4.0,0,5,18424.0,0,4,1.0,0,1,1.0,3,19.0,2,2,1.0,2,2.0,1,0,0
931,1,72.0,4,9,18424.0,2,3,1.0,0,0,1.0,3,19.0,0,0,4.0,2,2.0,0,0,1
932,2,4.0,0,0,18424.0,0,4,4.0,0,0,1.0,3,19.0,2,2,1.0,0,1.0,1,0,0
933,0,4.0,2,9,250.0,3,4,1.0,0,0,4.0,3,19.0,2,0,1.0,2,2.0,1,0,0
934,0,4.0,1,1,250.0,0,0,1.0,3,2,1.0,0,75.0,2,2,1.0,3,1.0,1,1,1
935,2,4.0,4,2,250.0,3,1,1.0,3,2,4.0,0,19.0,0,0,1.0,3,1.0,0,1,1
936,2,72.0,4,8,250.0,0,0,1.0,3,1,1.0,1,19.0,2,2,4.0,0,2.0,1,1,0
937,3,4.0,4,0,250.0,4,3,4.0,3,2,4.0,1,19.0,1,2,1.0,1,1.0,0,0,0
938,1,4.0,0,9,18424.0,4,4,1.0,0,0,4.0,3,19.0,0,1,1.0,3,1.0,1,0,0
939,3,72.0,1,4,250.0,2,0,1.0,3,2,1.0,0,19.0,0,2,4.0,2,2.0,0,1,1
940,2,72.0,0,0,250.0,0,2,4.0,0,2,4.0,0,19.0,2,2,4.0,3,1.0,1,1,1
941,0,4.0,1,9,18424.0,4,4,1.0,0,0,1.0,3,75.0,2,2,4.0,0,2.0,1,0,0
942,0,72.0,0,3,250.0,0,0,1.0,0,1,1.0,3,19.0,2,2,4.0,0,2.0,1,1,0
943,3,4.0,2,8,250.0,4,4,1.0,1,0,4.0,1,19.0,0,1,1.0,2,2.0,1,0,0
944,2,4.0,4,0,250.0,0,0,1.0,3,2,4.0,1,19.0,2,0,1.0,0,1.0,0,1,0
945,3,4.0,4,3,250.0,0,4,1.0,2,2,4.0,0,19.0,0,0,1.0,3,2.0,1,1,1
946,0,4.0,0,8,250.0,0,4,1.0,0,0,1.0,3,19.0,2,1,4.0,1,1.0,1,0,1
947,3,72.0,1,8,18424.0,3,2,1.0,0,0,1.0,3,19.0,1,0,4.0,0,1.0,1,1,1
