,checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
712,3,4.0,2,0,250.0,0,0,1.0,0,2,4.0,3,19.0,1,2,1.0,3,1.0,0,1,0
713,0,72.0,1,0,250.0,4,1,1.0,3,2,1.0,0,19.0,0,1,1.0,0,1.0,1,1,0
714,3,4.0,3,6,18424.0,1,2,4.0,3,2,1.0,3,75.0,2,1,4.0,1,1.0,0,0,0
715,3,72.0,0,0,18424.0,3,4,4.0,3,2,1.0,0,19.0,0,0,1.0,0,1.0,1,1,0
716,3,72.0,4,0,250.0,0,0,1.0,0,2,4.0,3,19.0,0,2,1.0,3,1.0,0,0,0
717,0,72.0,4,1,250.0,0,0,1.0,3,2,1.0,1,19.0,0,2,4.0,0,1.0,0,0,0
718,0,4.0,2,9,250.0,4,2,1.0,3,2,4.0,0,19.0,1,2,1.0,0,1.0,1,1,1
719,3,4.0,0,9,18424.0,4,1,4.0,3,1,1.0,2,19.0,0,2,4.0,3,1.0,0,1,1
720,1,4.0,3,8,250.0,4,4,4.0,3,2,4.0,3,75.0,1,2,1.0,2,1.0,1,1,0
721,0,72.0,3,0,18424.0,4,0,1.0,1,2,1.0,0,19.0,0,1,1.0,0,1.0,0,0,0
722,3,72.0,4,4,250.0,4,1,1.0,3,2,4.0,3,19.0,1,2,4.0,0,1.0,0,1,1
723,0,4.0,4,9,250.0,4,3,1.0,2,2,1.0,0,19.0,1,0,1.0,0,1.0,0,1,1
724,2,4.0,4,2,250.0,0,0,1.0,0,2,1.0,1,75.0,1,2,1.0,3,1.0,0,1,1
725,3,4.0,3,8,18424.0,0,4,1.0,0,2,1.0,0,75.0,0,0,1.0,0,1.0,0,0,1
726,3,72.0,4,0,250.0,0,2,4.0,0,2,4.0,3,19.0,1,0,1.0,2,1.0,0,0,0
727,0,4.0,4,8,250.0,0,0,1.0,1,2,1.0,0,19.0,2,0,1.0,1,1.0,1,1,1
728,3,4.0,3,9,250.0,4,4,4.0,3,2,1.0,0,19.0,0,0,1.0,0,1.0,1,1,1
729,0,4.0,4,0,250.0,0,0,1.0,0,2,1.0,0,19.0,2,0,1.0,1,1.0,1,1,0
730,0,72.0,4,9,18424.0,4,4,1.0,3,2,4.0,0,19.0,1,0,4.0,0,1.0,1,1,1
731,0,72.0,0,9,18424.0,4,4,4.0,3,1,1.0,0,19.0,0,0,4.0,0,1.0,1,1,1
732,3,72.0,0,0,250.0,4,0,1.0,0,2,1.0,0,19.0,0,2,4.0,3,1.0,0,1,0
733,3,4.0,4,9,250.0,4,4,1.0,3,2,4.0,3,75.0,1,0,1.0,0,1.0,1,1,1
734,0,72.0,1,2,18424.0,0,0,1.0,3,1,1.0,3,19.0,0,0,4.0,3,1.0,0,0,0
735,3,4.0,1,6,18424.0,0,3,4.0,3,1,1.0,3,75.0,1,1,1.0,3,1.0,0,1,1
736,0,4.0,4,9,250.0,4,1,4.0,3,2,4.0,0,19.0,2,2,1.0,0,1.0,1,1,1
737,3,4.0,4,5,250.0,1,4,4.0,2,2,4.0,3,19.0,2,1,1.0,0,1.0,0,1,1
738,3,4.0,2,0,250.0,4,0,1.0,0,2,4.0,3,19.0,1,2,1.0,3,1.0,0,1,1
739,3,4.0,0,1,250.0,0,0,1.0,0,2,1.0,3,75.0,1,1,1.0,3,1.0,1,1,1
740,3,4.0,4,1,250.0,0,0,1.0,0,2,4.0,0,19.0,2,1,1.0,1,1.0,0,1,1
741,0,4.0,2,9,250.0,4,0,1.0,3,1,1.0,1,19.0,1,2,4.0,2,1.0,0,1,1
742,3,4.0,0,0,250.0,3,0,4.0,0,1,4.0,3,19.0,0,2,4.0,3,1.0,0,0,0
743,3,4.0,3,9,18424.0,0,4,4.0,3,2,4.0,3,75.0,1,0,1.0,0,1.0,1,1,1
744,3,4.0,4,0,250.0,1,2,1.0,2,2,4.0,3,75.0,2,2,1.0,3,1.0,0,1,1
745,0,4.0,1,4,250.0,0,0,1.0,0,2,1.0,0,19.0,0,2,1.0,3,1.0,0,1,1
746,3,4.0,4,9,18424.0,2,4,4.0,3,2,4.0,0,75.0,2,0,1.0,0,1.0,1,1,1
747,0,4.0,3,0,250.0,0,0,1.0,0,2,1.0,0,19.0,2,1,1.0,3,1.0,0,1,1
748,3,4.0,3,9,250.0,2,4,4.0,3,2,4.0,3,19.0,1,0,1.0,0,1.0,1,1,1
749,2,4.0,1,8,18424.0,4,2,4.0,3,2,1.0,0,75.0,2,0,1.0,2,1.0,1,1,1
750,3,72.0,3,9,18424.0,4,3,4.0,3,1,4.0,0,75.0,0,1,4.0,0,1.0,0,1,1
751,0,72.0,0,3,250.0,1,0,4.0,3,2,1.0,0,19.0,2,1,4.0,0,1.0,0,1,0
752,0,4.0,3,1,250.0,1,0,1.0,0,2,1.0,0,19.0,2,2,1.0,3,1.0,0,1,1
753,0,4.0,0,4,250.0,0,0,4.0,3,2,1.0,1,19.0,2,2,1.0,3,1.0,0,0,0
754,0,4.0,4,6,250.0,0,3,1.0,0,2,4.0,0,75.0,2,0,1.0,0,1.0,0,0,0
755,3,4.0,1,9,250.0,1,4,4.0,3,2,4.0,3,75.0,1,0,1.0,0,1.0,1,1,1
756,2,4.0,0,0,250.0,3,4,4.0,1,2,4.0,3,19.0,1,2,1.0,3,1.0,1,0,0
757,3,72.0,2,0,250.0,4,4,4.0,0,2,4.0,0,19.0,1,0,1.0,0,1.0,1,1,0
758,0,4.0,3,0,250.0,2,0,4.0,0,2,1.0,0,19.0,2,0,1.0,0,1.0,0,1,0
759,3,4.0,1,1,18424.0,3,4,4.0,3,2,4.0,1,75.0,1,0,1.0,0,1.0,1,1,1
760,3,72.0,4,5,250.0,4,3,1.0,0,2,4.0,0,19.0,2,2,1.0,0,1.0,0,1,1
761,0,4.0,3,8,250.0,1,4,4.0,3,2,4.0,3,19.0,1,0,1.0,0,1.0,1,1,1
762,0,4.0,4,9,250.0,3,4,4.0,3,2,1.0,3,75.0,1,0,4.0,0,1.0,0,0,1
763,3,4.0,2,9,250.0,0,0,1.0,2,1,4.0,3,75.0,0,2,1.0,3,1.0,0,1,1
764,0,4.0,3,1,250.0,3,2,4.0,0,2,4.0,0,19.0,2,0,1.0,0,1.0,1,1,0
765,1,4.0,4,5,250.0,4,0,1.0,3,2,1.0,1,75.0,0,2,1.0,3,1.0,1,1,1
766,3,4.0,4,6,250.0,0,2,1.0,3,2,4.0,3,19.0,1,2,1.0,2,1.0,0,1,1
767,0,4.0,1,0,250.0,0,0,4.0,0,2,1.0,3,19.0,2,2,1.0,3,1.0,0,1,0
768,3,4.0,4,6,250.0,4,4,1.0,3,2,4.0,0,19.0,0,0,1.0,0,1.0,1,1,1
769,0,4.0,4,0,250.0,4,0,4.0,0,2,1.0,0,19.0,2,2,1.0,3,1.0,0,1,0
770,0,72.0,4,0,18424.0,0,0,1.0,1,2,1.0,3,19.0,1,2,1.0,0,1.0,0,0,0
771,0,4.0,1,0,250.0,0,0,4.0,0,2,1.0,0,19.0,1,2,1.0,3,1.0,0,1,0
772,3,4.0,4,0,250.0,4,0,1.0,0,2,1.0,0,19.0,0,2,1.0,0,1.0,0,1,1
773,3,72.0,0,0,250.0,4,0,4.0,3,1,4.0,3,19.0,0,2,4.0,3,1.0,0,1,0
774,0,4.0,2,9,250.0,1,4,4.0,0,2,4.0,0,19.0,1,0,1.0,0,1.0,0,0,1
775,0,4.0,4,0,250.0,3,0,4.0,2,2,1.0,2,19.0,2,2,1.0,0,1.0,0,0,0
776,3,4.0,0,6,250.0,3,0,4.0,3,1,1.0,0,19.0,1,2,4.0,3,1.0,0,0,1
777,3,4.0,4,5,250.0,1,4,1.0,0,2,4.0,1,75.0,1,2,1.0,3,1.0,1,1,0
778,3,4.0,4,5,18424.0,0,4,4.0,2,2,4.0,3,75.0,1,0,1.0,0,1.0,1,0,0
779,0,72.0,4,9,18424.0,4,0,1.0,3,1,1.0,0,19.0,0,2,4.0,0,1.0,0,1,1
780,0,4.0,1,9,250.0,0,0,4.0,3,2,1.0,1,19.0,2,0,1.0,2,1.0,0,0,1
781,3,4.0,0,9,250.0,3,1,4.0,3,1,1.0,0,19.0,1,2,4.0,3,1.0,0,1,1
782,3,4.0,4,6,18424.0,2,4,1.0,3,1,4.0,3,75.0,1,0,1.0,0,1.0,1,1,1
783,0,4.0,4,8,250.0,4,4,1.0,3,2,1.0,0,19.0,1,0,1.0,0,1.0,1,1,1
784,3,4.0,3,0,250.0,0,0,4.0,0,1,4.0,3,19.0,1,2,4.0,3,1.0,0,0,0
785,0,4.0,4,3,250.0,1,0,1.0,0,2,4.0,0,19.0,2,2,1.0,0,1.0,0,1,1
786,0,4.0,0,0,250.0,2,0,4.0,0,2,1.0,2,19.0,1,2,1.0,3,1.0,0,0,0
787,3,4.0,0,0,250.0,0,0,1.0,3,1,4.0,3,19.0,0,2,4.0,3,1.0,0,0,1
788,3,4.0,4,3,250.0,1,3,1.0,1,2,1.0,3,75.0,0,2,1.0,3,1.0,0,0,0
789,3,4.0,4,3,18424.0,4,2,1.0,3,2,4.0,0,19.0,1,0,1.0,0,1.0,0,1,1
790,3,4.0,0,9,18424.0,3,4,4.0,3,2,1.0,3,75.0,0,0,1.0,1,1.0,1,1,1
791,0,72.0,3,9,250.0,4,0,4.0,3,2,1.0,0,19.0,1,2,1.0,0,1.0,0,1,1
792,0,4.0,4,5,250.0,0,4,1.0,0,2,4.0,0,75.0,2,0,1.0,0,1.0,1,0,0
793,0,4.0,4,8,250.0,0,4,1.0,0,2,4.0,0,75.0,1,0,1.0,0,1.0,1,1,0
794,3,4.0,2,6,250.0,3,2,4.0,3,1,4.0,3,19.0,0,1,4.0,3,1.0,0,0,1
795,3,4.0,3,9,250.0,4,4,4.0,3,2,4.0,0,19.0,1,0,1.0,0,1.0,1,1,0
796,2,72.0,4,0,250.0,2,4,1.0,0,2,4.0,0,19.0,1,2,1.0,0,1.0,1,1,0
797,3,4.0,4,5,250.0,4,1,1.0,0,2,1.0,0,19.0,0,2,1.0,3,1.0,1,1,1
798,0,72.0,4,1,250.0,0,0,1.0,3,1,1.0,3,19.0,0,2,1.0,3,1.0,0,1,0
799,1,72.0,4,3,250.0,1,3,1.0,0,2,4.0,0,19.0,0,1,1.0,0,1.0,1,1,1
800,0,4.0,0,0,250.0,0,0,4.0,0,2,1.0,0,19.0,1,0,1.0,3,1.0,0,1,1
801,3,72.0,4,8,250.0,4,4,4.0,3,2,4.0,0,19.0,1,0,1.0,0,1.0,1,1,1
802,0,72.0,4,9,18424.0,1,0,1.0,3,2,1.0,0,75.0,1,0,4.0,0,1.0,0,1,1
803,0,72.0,1,0,18424.0,4,0,1.0,0,2,1.0,2,19.0,0,2,1.0,3,1.0,0,0,0
804,3,72.0,4,1,18424.0,2,4,1.0,0,2,4.0,0,19.0,0,0,1.0,0,1.0,0,1,0
805,0,4.0,4,6,250.0,1,0,1.0,3,2,1.0,0,75.0,2,2,1.0,3,1.0,1,1,1
806,3,4.0,3,3,250.0,4,4,1.0,0,2,4.0,3,19.0,1,2,1.0,0,1.0,1,1,1
807,3,4.0,4,8,250.0,4,4,1.0,3,2,4.0,2,75.0,2,0,1.0,0,1.0,1,1,1
808,2,72.0,1,9,250.0,2,2,4.0,3,2,1.0,0,19.0,0,1,1.0,0,1.0,1,1,1
809,3,4.0,1,8,250.0,4,4,4.0,1,2,4.0,0,19.0,0,1,4.0,0,1.0,0,0,1
810,3,4.0,1,8,250.0,0,4,4.0,3,2,4.0,3,19.0,2,0,1.0,0,1.0,0,1,0
811,3,72.0,3,0,250.0,0,0,1.0,1,2,4.0,3,19.0,1,2,1.0,3,1.0,0,1,0
812,0,4.0,4,9,250.0,2,0,1.0,3,2,4.0,1,19.0,1,2,1.0,0,1.0,0,1,1
813,3,4.0,4,9,250.0,4,0,1.0,3,2,4.0,0,19.0,2,2,1.0,3,1.0,1,1,1
814,0,4.0,4,0,250.0,2,0,1.0,0,2,1.0,0,19.0,1,2,1.0,2,1.0,0,1,1
815,3,4.0,0,9,250.0,1,0,4.0,3,1,4.0,3,75.0,1,2,1.0,3,1.0,0,1,1
816,3,4.0,0,1,18424.0,4,4,1.0,3,2,1.0,3,19.0,0,1,1.0,3,1.0,1,1,1
817,0,4.0,2,0,250.0,0,0,1.0,3,2,1.0,3,19.0,1,1,1.0,3,1.0,0,1,0
818,3,4.0,4,5,250.0,0,3,1.0,3,2,4.0,3,75.0,1,1,1.0,2,1.0,0,0,1
819,3,4.0,1,9,18424.0,0,4,1.0,3,1,1.0,3,19.0,0,0,4.0,0,1.0,1,0,1
820,3,4.0,3,8,250.0,0,4,1.0,3,2,4.0,3,75.0,1,0,1.0,3,1.0,1,1,1
821,0,4.0,3,5,250.0,1,0,1.0,3,1,4.0,3,75.0,1,2,1.0,3,1.0,0,1,1
822,3,72.0,2,5,250.0,4,0,4.0,3,2,4.0,0,19.0,0,2,1.0,3,1.0,0,1,1
823,3,4.0,0,1,250.0,4,0,4.0,3,2,1.0,3,75.0,1,2,1.0,3,1.0,0,1,1
824,0,4.0,4,9,250.0,0,4,4.0,0,2,1.0,0,19.0,1,0,1.0,0,1.0,0,1,1
825,0,72.0,2,0,18424.0,2,0,1.0,2,2,1.0,3,19.0,0,1,1.0,0,1.0,0,0,0
826,3,4.0,3,9,18424.0,0,4,1.0,3,0,1.0,3,75.0,0,0,4.0,0,1.0,1,0,1
827,0,4.0,3,9,18424.0,2,0,1.0,3,2,1.0,0,19.0,2,1,1.0,2,1.0,0,1,1
828,3,4.0,3,1,18424.0,2,4,1.0,3,2,1.0,3,19.0,0,0,1.0,0,1.0,1,1,0
829,0,4.0,1,4,250.0,4,0,4.0,3,2,1.0,0,19.0,2,2,1.0,1,1.0,0,1,1
830,3,4.0,2,0,250.0,1,0,1.0,3,1,4.0,3,75.0,1,2,4.0,3,1.0,0,0,1
831,0,72.0,0,5,250.0,2,0,4.0,3,1,1.0,0,19.0,2,1,4.0,3,1.0,0,1,0
832,0,4.0,4,2,250.0,1,0,1.0,0,2,1.0,0,19.0,1,1,1.0,0,1.0,0,1,1
833,1,4.0,2,9,250.0,0,0,4.0,3,2,1.0,0,19.0,2,0,1.0,3,1.0,0,1,1
834,3,4.0,3,5,250.0,1,0,1.0,3,2,1.0,1,19.0,1,2,1.0,2,1.0,0,1,1
835,3,72.0,3,1,250.0,0,3,1.0,0,2,4.0,0,75.0,1,0,1.0,1,1.0,1,1,1
836,0,72.0,3,9,250.0,3,2,4.0,2,1,4.0,0,19.0,1,2,1.0,0,1.0,0,1,1
837,0,72.0,2,1,250.0,3,3,1.0,2,2,1.0,0,19.0,0,1,1.0,0,1.0,1,0,1
838,0,72.0,2,7,250.0,2,0,4.0,3,1,1.0,2,19.0,1,0,4.0,0,1.0,0,1,1
839,3,4.0,0,1,250.0,3,0,4.0,1,1,4.0,3,75.0,0,2,1.0,3,1.0,0,1,1
840,0,4.0,4,0,250.0,0,0,1.0,0,2,1.0,0,19.0,2,0,1.0,0,1.0,0,1,0
841,2,72.0,4,3,250.0,3,4,4.0,0,2,4.0,0,19.0,2,0,1.0,0,1.0,0,0,0
842,0,72.0,3,1,250.0,4,0,4.0,1,2,1.0,0,19.0,2,1,1.0,0,1.0,0,1,0
843,3,4.0,0,2,18424.0,4,4,4.0,3,1,4.0,3,75.0,0,0,4.0,3,1.0,1,1,1
844,0,4.0,2,9,250.0,4,0,1.0,1,1,1.0,0,19.0,0,2,4.0,0,1.0,0,0,1
845,3,4.0,0,7,250.0,4,0,4.0,3,1,1.0,3,75.0,0,2,1.0,3,1.0,1,1,1
846,3,4.0,2,1,250.0,0,3,4.0,1,2,4.0,1,75.0,2,0,1.0,3,1.0,0,1,1
847,3,72.0,4,3,250.0,4,4,4.0,1,2,4.0,0,19.0,1,0,4.0,0,1.0,1,1,1
848,0,72.0,1,9,250.0,4,4,4.0,3,2,4.0,0,19.0,1,1,4.0,0,1.0,1,1,1
849,1,72.0,0,8,250.0,4,0,4.0,3,1,1.0,0,19.0,0,2,4.0,1,1.0,0,1,1
850,3,4.0,4,0,250.0,0,0,1.0,1,2,1.0,3,19.0,1,0,4.0,2,1.0,0,0,0
851,3,4.0,4,3,250.0,1,3,1.0,0,2,4.0,3,75.0,0,2,1.0,2,1.0,0,0,1
852,0,4.0,3,5,250.0,1,0,1.0,3,2,1.0,0,19.0,2,0,1.0,0,1.0,1,1,1
853,0,72.0,1,3,250.0,0,0,4.0,3,2,1.0,0,19.0,1,2,4.0,3,1.0,0,0,0
854,0,4.0,3,1,250.0,3,0,4.0,3,2,4.0,3,19.0,2,2,4.0,3,1.0,0,1,1
855,3,4.0,1,2,250.0,4,0,4.0,3,2,4.0,3,19.0,2,2,1.0,3,1.0,0,1,0
856,3,4.0,0,0,18424.0,4,0,1.0,3,1,1.0,3,75.0,0,2,4.0,3,1.0,0,1,1
857,0,72.0,3,1,250.0,0,1,4.0,0,2,4.0,0,19.0,2,0,1.0,0,1.0,0,0,0
858,0,4.0,0,5,250.0,0,0,4.0,3,2,1.0,3,75.0,2,0,1.0,3,1.0,0,1,1
859,0,4.0,4,0,250.0,2,0,1.0,0,2,4.0,3,19.0,1,2,1.0,3,1.0,0,0,0
860,3,4.0,1,0,18424.0,3,0,1.0,3,1,1.0,3,75.0,0,2,1.0,3,1.0,1,0,0
861,0,4.0,3,1,250.0,4,0,1.0,3,2,1.0,3,19.0,0,1,1.0,0,1.0,0,0,0
862,3,4.0,0,9,250.0,1,0,4.0,2,2,1.0,2,19.0,0,2,1.0,3,1.0,0,1,1
863,3,4.0,2,3,18424.0,3,1,1.0,3,1,1.0,3,75.0,0,2,1.0,3,1.0,1,1,1
864,0,72.0,3,8,250.0,4,2,4.0,3,2,1.0,0,19.0,1,0,1.0,0,1.0,1,1,0
865,0,4.0,4,5,250.0,3,3,1.0,0,2,4.0,0,19.0,2,0,1.0,0,1.0,1,1,1
866,3,4.0,4,5,250.0,0,4,1.0,0,2,4.0,1,75.0,2,0,1.0,0,1.0,1,1,1
867,3,4.0,2,1,18424.0,3,0,1.0,3,1,4.0,3,75.0,1,2,1.0,3,1.0,0,0,1
868,3,4.0,3,5,250.0,4,2,1.0,3,2,4.0,0,19.0,1,2,1.0,0,1.0,0,1,1
869,0,4.0,4,8,250.0,4,1,4.0,0,2,4.0,0,19.0,2,2,1.0,0,1.0,0,1,1
870,0,4.0,2,4,18424.0,0,0,1.0,0,2,1.0,0,75.0,1,0,1.0,0,1.0,1,1,1
871,3,4.0,4,0,250.0,0,0,1.0,0,2,1.0,3,19.0,2,2,1.0,3,1.0,0,1,1
872,3,72.0,3,0,250.0,0,0,1.0,0,1,1.0,2,19.0,0,2,4.0,3,1.0,0,0,0
873,0,72.0,4,1,250.0,4,1,1.0,0,2,4.0,0,19.0,0,1,1.0,0,1.0,1,1,0
874,3,4.0,2,1,250.0,0,4,4.0,3,2,4.0,3,19.0,2,0,1.0,0,1.0,0,1,0
875,0,4.0,4,2,250.0,4,0,1.0,2,2,1.0,1,19.0,0,2,4.0,0,1.0,0,1,1
876,0,4.0,4,0,250.0,0,0,1.0,0,2,1.0,0,19.0,1,1,1.0,0,1.0,0,1,1
877,0,72.0,3,9,250.0,4,4,4.0,3,2,1.0,0,19.0,0,0,4.0,0,1.0,1,1,1
878,3,4.0,3,9,250.0,4,4,4.0,3,2,4.0,0,75.0,1,0,1.0,0,1.0,1,1,1
879,3,4.0,4,3,18424.0,4,4,1.0,3,2,4.0,0,19.0,2,2,1.0,0,1.0,0,1,1
880,0,72.0,1,4,250.0,4,0,4.0,3,2,1.0,1,19.0,1,2,1.0,3,1.0,0,1,0
881,0,4.0,0,5,250.0,0,0,4.0,3,2,1.0,0,19.0,1,0,1.0,1,1.0,0,1,1
882,1,4.0,3,7,250.0,0,4,1.0,1,2,1.0,3,75.0,0,0,1.0,0,1.0,1,1,1
883,0,72.0,0,0,250.0,3,0,4.0,0,2,1.0,0,19.0,2,0,1.0,1,1.0,0,0,0
884,1,72.0,0,0,250.0,1,0,4.0,0,2,1.0,0,19.0,2,2,1.0,3,1.0,0,1,0
885,3,4.0,4,3,250.0,0,0,1.0,0,2,1.0,3,19.0,1,0,1.0,3,1.0,0,0,0
886,0,4.0,4,3,250.0,2,0,1.0,0,2,1.0,0,19.0,2,0,1.0,0,1.0,0,0,0
887,1,4.0,3,1,250.0,4,0,1.0,0,2,1.0,3,19.0,0,2,1.0,3,1.0,0,1,1
888,0,72.0,2,9,18424.0,4,0,1.0,3,2,1.0,0,19.0,0,2,1.0,0,1.0,0,1,1
889,1,4.0,4,7,250.0,4,0,1.0,3,2,1.0,0,75.0,1,2,1.0,3,1.0,0,0,1
890,0,4.0,3,2,250.0,0,0,1.0,0,2,1.0,3,19.0,1,0,1.0,0,1.0,1,1,1
891,2,4.0,3,8,250.0,4,0,4.0,0,2,4.0,2,19.0,0,2,4.0,3,1.0,0,1,1
892,3,72.0,4,9,18424.0,3,4,1.0,2,2,1.0,0,75.0,0,0,1.0,0,1.0,1,1,1
893,0,72.0,3,9,250.0,3,4,4.0,3,2,1.0,0,19.0,0,0,1.0,0,1.0,1,0,0
894,0,72.0,2,0,250.0,0,0,4.0,3,2,1.0,3,19.0,1,0,4.0,3,1.0,0,1,0
895,3,72.0,3,7,18424.0,4,3,1.0,3,1,1.0,1,19.0,0,2,1.0,0,1.0,0,1,1
896,3,4.0,0,7,250.0,4,0,4.0,3,1,1.0,3,19.0,1,2,4.0,3,1.0,0,1,1
897,0,72.0,4,3,18424.0,4,3,1.0,3,2,1.0,2,19.0,0,1,1.0,0,1.0,1,1,0
898,3,4.0,4,7,250.0,4,4,4.0,3,2,4.0,2,19.0,0,2,4.0,0,1.0,0,0,1
899,0,72.0,3,0,250.0,0,0,1.0,0,1,1.0,3,19.0,0,2,4.0,3,1.0,0,0,0
900,3,4.0,0,6,250.0,2,4,4.0,2,2,4.0,0,19.0,2,1,1.0,0,1.0,1,1,1
901,3,72.0,3,0,250.0,4,1,4.0,3,2,4.0,0,19.0,2,1,1.0,2,1.0,0,1,1
902,0,4.0,4,8,250.0,4,4,1.0,0,2,1.0,0,19.0,1,1,1.0,0,1.0,1,1,1
903,2,72.0,0,9,18424.0,4,3,4.0,3,2,1.0,0,75.0,0,1,4.0,1,1.0,1,1,1
904,0,72.0,3,8,18424.0,0,4,4.0,3,2,1.0,0,19.0,0,0,1.0,0,1.0,1,1,0
905,3,4.0,2,9,250.0,3,1,4.0,1,2,1.0,0,19.0,0,2,1.0,3,1.0,0,1,1
906,3,4.0,4,0,250.0,4,0,1.0,1,2,1.0,3,75.0,0,2,1.0,3,1.0,0,0,0
907,0,72.0,0,7,250.0,2,0,4.0,3,1,1.0,0,19.0,1,2,4.0,0,1.0,0,1,1
908,0,72.0,1,0,18424.0,3,0,1.0,3,1,1.0,3,19.0,0,0,1.0,1,1.0,0,1,0
909,0,4.0,0,4,250.0,1,0,4.0,3,2,4.0,0,19.0,2,2,1.0,3,1.0,0,1,1
910,3,4.0,2,7,18424.0,2,4,1.0,3,2,1.0,0,75.0,2,0,1.0,0,1.0,1,1,1
911,3,4.0,0,8,15725.120460271835,4,4,4.0,3,2,1.0,3,19.0,1,0,1.0,1,1.0,1,1,1
912,0,72.0,0,0,250.0,3,0,2.981678605079651,0,2,1.0,0,19.0,1,2,1.0,2,1.0,0,1,0
913,3,4.0,3,1,250.0,1,4,4.0,0,2,1.0,0,19.0,0,0,1.0,0,1.0,0,0,0
914,3,4.0,1,3,250.0,0,0,4.0,0,1,4.0,3,75.0,0,2,4.0,3,1.0,0,1,1
915,3,4.0,1,9,18424.0,4,4,4.0,3,2,1.0,1,75.0,0,0,4.0,1,1.0,1,0,1
916,3,4.0,4,9,250.0,4,4,1.0,2,2,4.0,0,19.0,2,0,1.0,0,1.0,1,1,1
917,0,4.0,3,0,250.0,1,0,4.0,0,2,4.0,2,19.0,1,2,1.0,3,1.0,0,0,0
918,1,4.0,0,8,250.0,3,0,4.0,3,2,1.0,3,75.0,1,2,4.0,3,1.0,0,0,1
919,0,72.0,4,5,250.0,4,3,1.0,1,2,4.0,0,19.0,0,2,4.0,0,1.0,0,0,0
920,3,4.0,2,8,18424.0,0,4,1.0,3,2,4.0,2,75.0,1,0,1.0,0,1.0,1,1,1
921,3,4.0,4,9,250.0,0,4,4.0,3,2,1.0,0,19.0,2,0,1.0,0,1.0,1,1,1
922,3,4.0,3,6,250.0,4,3,1.0,3,2,4.0,3,19.0,2,2,1.0,0,1.0,1,1,1
923,3,4.0,0,3,18424.0,1,2,4.0,3,2,1.0,0,19.0,0,0,4.0,3,1.0,0,0,1
924,3,72.0,3,2,250.0,1,0,1.0,1,2,1.0,0,19.0,2,0,1.0,0,1.0,0,1,1
925,3,72.0,3,0,18424.0,1,0,1.0,3,2,1.0,3,75.0,0,2,1.0,3,1.0,0,0,0
926,3,72.0,3,8,250.0,4,4,4.0,3,2,4.0,0,75.0,1,0,1.0,0,1.0,1,1,1
927,3,72.0,0,0,250.0,2,0,4.0,3,2,1.0,3,19.0,1,2,4.0,3,1.0,0,1,1
928,3,4.0,4,9,250.0,0,4,1.0,2,2,4.0,0,75.0,2,0,1.0,0,1.0,1,1,1
929,3,4.0,0,5,250.0,3,1,4.0,3,1,4.0,3,75.0,1,2,1.0,3,1.0,0,1,1
930,0,4.0,3,2,250.0,0,0,4.0,0,2,1.0,0,19.0,2,2,1.0,3,1.0,0,1,0
931,2,72.0,2,6,250.0,4,1,1.0,2,2,4.0,0,19.0,0,2,1.0,0,1.0,1,1,1
932,0,72.0,0,1,18424.0,3,1,4.0,0,2,1.0,0,19.0,1,0,1.0,0,1.0,1,1,0
933,3,4.0,3,0,250.0,0,0,1.0,3,0,1.0,3,75.0,0,2,4.0,3,1.0,0,0,1
934,3,4.0,4,0,18424.0,2,0,1.0,0,2,1.0,3,75.0,0,2,1.0,2,1.0,0,1,1
935,0,4.0,0,9,250.0,4,0,4.0,3,2,1.0,0,19.0,2,2,1.0,3,1.0,0,1,1
936,3,4.0,4,0,250.0,3,3,1.0,2,2,4.0,3,75.0,0,1,1.0,3,1.0,1,1,0
937,3,4.0,0,6,250.0,0,1,1.0,3,1,1.0,3,75.0,0,2,1.0,3,1.0,0,1,1
938,0,4.0,1,8,250.0,1,0,4.0,2,2,1.0,0,19.0,1,0,1.0,2,1.0,0,0,1
939,3,4.0,4,8,250.0,3,4,1.0,0,2,4.0,0,19.0,2,0,1.0,0,1.0,1,1,1
940,0,4.0,4,3,250.0,0,0,1.0,0,2,1.0,2,75.0,1,0,1.0,1,1.0,1,1,1
941,3,72.0,3,3,18424.0,3,4,4.0,3,2,4.0,0,19.0,0,0,4.0,1,1.0,0,1,1
942,0,4.0,4,9,250.0,2,3,1.0,3,2,4.0,0,75.0,1,0,1.0,0,1.0,1,1,1
943,0,72.0,0,4,250.0,0,0,4.0,3,1,1.0,2,19.0,1,2,4.0,3,1.0,0,0,0
944,0,72.0,1,9,18424.0,3,0,1.0,3,1,1.0,0,19.0,0,0,3.381399631500244,0,1.0,0,1,1
945,3,72.0,3,6,18424.0,1,0,4.0,3,2,1.0,0,19.0,0,0,4.0,0,1.0,0,0,1
946,0,4.0,0,0,250.0,4,0,4.0,3,2,1.0,3,19.0,2,1,4.0,3,1.0,0,1,1
947,3,4.0,4,1,250.0,1,4,4.0,0,2,4.0,1,19.0,2,0,1.0,0,1.0,1,1,0
948,3,72.0,0,5,18424.0,4,0,4.0,3,1,1.0,0,19.0,0,2,1.0,2,1.0,0,1,1
949,0,72.0,4,2,18424.0,4,0,1.0,0,2,1.0,0,19.0,0,2,1.0,0,1.0,0,0,0
