,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
21869,130000.0,1,1,2,70,2,2,-2,-2,-2,-2,143650,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
21870,20000.0,0,3,2,48,0,0,0,2,2,2,12761,10944,12376.0,11790.0,12092.0,11704.0,1500.0,3500.0,0.0,0.0,1000.0,0.0,1
21871,280000.0,1,1,2,42,1,-1,-1,0,0,0,0,583,62791.0,48598.0,44875.0,40341.0,591.0,65748.0,2000.0,1594.0,1461.0,316.0,0
21872,220000.0,0,2,2,43,1,2,0,0,0,0,84466,87604,86212.0,91898.0,93815.0,96428.0,0.0,4500.0,5000.0,5000.0,5000.0,6000.0,1
21873,250000.0,1,1,2,53,2,4,3,2,2,2,2500,2500,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,1
21874,340000.0,1,2,2,49,-2,-2,-2,-2,-2,-2,16173,1605,5033.0,33736.0,11849.0,26518.0,1611.0,5134.0,37708.0,11851.0,25832.0,3283.0,0
21875,50000.0,0,2,2,41,1,2,3,2,2,2,48212,49823,51967.0,48738.0,50774.0,50856.0,5000.0,3000.0,0.0,4000.0,0.0,4000.0,0
21876,30000.0,1,2,1,38,0,0,0,0,0,0,27429,28187,26168.0,24958.0,26938.0,26852.0,1500.0,1356.0,1500.0,2000.0,1000.0,1500.0,0
21877,60000.0,1,2,2,38,1,2,0,0,2,0,61291,56471,55618.0,62309.0,33228.0,20529.0,0.0,2322.0,6100.0,0.0,1000.0,0.0,0
21878,50000.0,0,1,2,49,1,2,0,0,-1,0,16747,17522,15908.0,3820.0,4218.0,1875.0,0.0,1505.0,1000.0,4244.0,1000.0,540.0,0
21879,150000.0,0,1,1,35,-2,-2,-2,-2,-2,-2,5819,1531,4952.0,3645.0,3868.0,0.0,1530.0,4919.0,3681.0,3865.0,0.0,3935.0,0
21880,260000.0,0,2,2,43,1,-1,-1,-1,-1,-1,0,1100,1207.0,326.0,291.0,24420.0,1144.0,1216.0,325.0,291.0,24116.0,0.0,0
21881,70000.0,0,1,2,39,0,0,0,0,0,0,63820,67259,68263.0,68585.0,68787.0,70592.0,3049.0,3529.0,2500.0,2750.0,2800.0,0.0,0
21882,210000.0,1,2,2,31,-1,-1,-1,0,0,0,630,711,6472.0,4603.0,6087.0,0.0,711.0,9091.0,139.0,408.0,0.0,1376.0,0
21883,220000.0,0,2,1,53,0,0,0,0,0,0,15603,11952,13903.0,15424.0,14216.0,14537.0,2000.0,2000.0,2000.0,1500.0,1512.0,2000.0,0
21884,280000.0,1,2,1,49,-1,-1,-1,-1,-1,-1,396,390,390.0,291.0,780.0,846.0,390.0,390.0,291.0,789.0,844.0,0.0,0
21885,260000.0,1,3,2,45,-1,-1,-1,-1,-1,-2,524,-64,170.0,316.0,0.0,-73.0,0.0,1000.0,315.0,0.0,0.0,95971.0,0
21886,80000.0,1,2,2,36,1,-1,2,-1,-1,-1,0,780,418.0,218.0,832.0,326.0,780.0,0.0,0.0,840.0,326.0,428.0,0
21887,20000.0,1,3,1,41,0,0,0,0,0,0,17974,20546,21255.0,22391.0,22301.0,24087.0,5000.0,5200.0,5000.0,5000.0,5000.0,5000.0,0
21888,20000.0,0,2,2,49,0,0,0,2,0,0,5411,6602,8163.0,8459.0,9869.0,11404.0,1276.0,2000.0,0.0,1000.0,389.0,307.0,0
21889,140000.0,1,1,2,47,0,0,0,0,0,-1,274731,246536,219970.0,69995.0,-3.0,0.0,80019.0,20078.0,3567.0,0.0,0.0,2500.0,0
21890,20000.0,0,1,2,30,0,0,0,-1,0,-1,16754,17066,15824.0,2333.0,318.0,0.0,1283.0,1200.0,4300.0,0.0,0.0,0.0,1
21891,20000.0,0,1,2,41,0,0,0,0,0,0,17974,17237,17667.0,17846.0,18759.0,18631.0,1500.0,2000.0,1506.0,1818.0,1300.0,2728.0,1
21892,170000.0,1,3,1,60,0,0,0,0,0,-2,133013,109189,66523.0,10388.0,0.0,51269.0,5000.0,5000.0,2000.0,0.0,64446.0,5000.0,1
21893,150000.0,1,2,2,30,-1,0,0,0,0,0,13626,13453,12193.0,12885.0,14055.0,13323.0,1000.0,1165.0,1218.0,474.0,496.0,1685.0,0
21894,120000.0,0,2,2,34,-1,-1,0,-1,-1,-1,66,1042,466.0,218.0,424.0,890.0,1044.0,460.0,218.0,425.0,890.0,208.0,0
21895,200000.0,1,1,2,38,-2,-2,-2,-1,-1,-2,0,0,0.0,5501.0,0.0,0.0,0.0,0.0,5436.0,0.0,0.0,0.0,0
21896,180000.0,0,2,1,45,-2,-2,-2,-2,-2,-2,50500,0,0.0,3941.0,16405.0,2895.0,0.0,0.0,3939.0,15869.0,2819.0,15638.0,0
21897,150000.0,1,2,2,31,-1,-1,-1,0,-1,2,5315,82620,83318.0,99055.0,71008.0,0.0,77900.0,70579.0,50006.0,67609.0,343.0,58869.0,0
21898,70000.0,1,2,1,39,0,0,0,0,0,0,63820,67259,65303.0,60962.0,52280.0,49736.0,6000.0,4000.0,2013.0,2000.0,1675.0,3000.0,0
21899,140000.0,0,1,1,34,0,0,0,0,0,0,55222,54544,54615.0,50670.0,45255.0,46247.0,1689.0,2000.0,2013.0,2000.0,2000.0,2000.0,0
21900,30000.0,1,2,1,31,0,0,0,2,3,2,29072,27523,28935.0,28934.0,33011.0,32589.0,2000.0,4000.0,3300.0,5000.0,0.0,1400.0,1
21901,230000.0,1,2,2,46,2,2,2,2,2,2,35610,37196,40567.0,42306.0,33762.0,32570.0,3500.0,0.0,3000.0,0.0,2400.0,1709.0,1
21902,160000.0,1,1,2,51,0,0,0,2,2,2,58943,59555,59038.0,57964.0,58963.0,65074.0,2886.0,3300.0,0.0,4800.0,0.0,3000.0,0
21903,20000.0,0,3,2,44,4,3,2,2,2,0,15833,16283,17090.0,17708.0,15711.0,17733.0,0.0,1300.0,381.0,600.0,10000.0,0.0,1
21904,160000.0,1,1,1,41,0,0,0,0,0,0,4024,4906,5797.0,7115.0,7972.0,0.0,1196.0,1610.0,1300.0,1020.0,0.0,0.0,0
21905,140000.0,1,1,2,27,0,0,0,0,0,0,129371,132880,135494.0,268084.0,274444.0,278260.0,6500.0,7000.0,338394.0,8400.0,29459.0,213.0,0
21906,220000.0,1,2,1,45,1,-1,-1,-1,-1,-1,0,278,2017.0,2280.0,607.0,863.0,280.0,2031.0,2146.0,1044.0,868.0,2440.0,1
21907,140000.0,0,1,2,31,-1,-1,-1,-1,-1,-1,4900,0,1078.0,1392.0,1458.0,1979.0,0.0,1084.0,1388.0,1458.0,1949.0,4010.0,0
21908,50000.0,1,2,2,47,0,0,0,0,0,0,48768,48793,34440.0,30889.0,9713.0,10015.0,4069.0,3000.0,2029.0,1000.0,415.0,400.0,0
21909,100000.0,0,1,1,35,0,0,0,0,0,0,45124,45782,48149.0,57000.0,57873.0,71541.0,5000.0,5000.0,8003.0,8000.0,4000.0,4200.0,0
21910,200000.0,1,2,2,45,0,0,0,0,0,0,145901,147598,234421.0,239790.0,258909.0,135722.0,6000.0,205004.0,50000.0,12389.0,3044.0,50000.0,1
21911,130000.0,1,2,1,45,0,0,0,-1,-1,-2,139892,136692,0.0,3400.0,0.0,0.0,5407.0,0.0,3510.0,0.0,1700.0,870.0,0
21912,210000.0,0,1,2,36,0,0,0,0,0,0,128595,100902,54762.0,55858.0,48323.0,43536.0,5028.0,2000.0,1304.0,0.0,1712.0,1807.0,0
21913,300000.0,1,2,1,48,-1,-1,-1,-1,-1,-1,514,949,1938.0,1052.0,1026.0,1569.0,950.0,1952.0,1055.0,1029.0,1570.0,0.0,0
21914,150000.0,0,1,2,49,-1,-1,-1,-1,-1,-1,4003,0,2483.0,0.0,6265.0,11400.0,0.0,2469.0,0.0,7030.0,11264.0,0.0,1
21915,70000.0,0,2,2,42,1,2,2,2,0,0,69794,70756,72972.0,73572.0,75762.0,78604.0,0.0,3462.0,0.0,3001.0,5000.0,6100.0,0
21916,20000.0,0,2,2,54,0,0,0,0,0,0,17607,19810,17947.0,18758.0,19383.0,19859.0,2000.0,2000.0,1500.0,1000.0,1000.0,1000.0,1
21917,30000.0,1,2,1,37,1,2,2,0,0,2,15361,13975,25731.0,12059.0,9602.0,0.0,1300.0,0.0,392.0,500.0,0.0,198.0,0
21918,50000.0,1,1,1,44,0,0,0,0,0,0,49887,49160,50612.0,48902.0,28711.0,28430.0,2000.0,3001.0,2500.0,2000.0,1500.0,2796.0,0
21919,20000.0,1,3,2,50,0,-1,-1,-1,-1,-1,6530,4526,390.0,1022.0,390.0,390.0,4534.0,390.0,1025.0,390.0,390.0,0.0,0
21920,110000.0,0,2,2,32,0,0,0,2,2,2,54404,49396,89406.0,84536.0,90211.0,90868.0,2500.0,50000.0,1600.0,3000.0,0.0,3300.0,0
21921,60000.0,1,1,2,38,2,0,0,0,0,0,37749,36877,36993.0,34653.0,36099.0,33081.0,3000.0,2905.0,3000.0,4000.0,3000.0,2604.0,1
21922,50000.0,0,2,2,38,0,0,0,0,0,0,46179,48710,47080.0,7002.0,17118.0,17628.0,3000.0,3000.0,144.0,7000.0,2000.0,3000.0,0
21923,50000.0,0,1,2,57,0,0,0,0,0,0,50698,50529,49984.0,51199.0,20306.0,20259.0,1798.0,1816.0,2097.0,716.0,705.0,693.0,0
21924,50000.0,0,3,2,54,1,-1,0,0,0,2,0,11609,49243.0,49725.0,50404.0,48828.0,11684.0,30000.0,1625.0,2500.0,3000.0,2440.0,1
21925,20000.0,0,2,2,48,1,2,0,0,0,0,15794,15162,19092.0,19113.0,19140.0,18442.0,0.0,1600.0,810.0,400.0,1150.0,747.0,1
21926,200000.0,1,3,2,37,1,-2,-1,-1,0,-1,0,0,181.0,792.0,900.0,350.0,0.0,181.0,800.0,0.0,350.0,0.0,0
21927,50000.0,1,1,1,40,0,0,2,0,0,0,7978,11267,8900.0,8620.0,6003.0,7746.0,4278.0,0.0,1192.0,3007.0,2000.0,390.0,0
21928,20000.0,0,3,1,31,0,0,0,0,0,0,35651,34783,18910.0,18907.0,19500.0,20014.0,1367.0,1606.0,822.0,700.0,703.0,235.0,1
21929,280000.0,1,1,2,35,-2,-2,-2,-2,-2,-2,264,0,0.0,787.0,790.0,1185.0,258.0,0.0,787.0,784.0,1191.0,704.0,0
21930,70000.0,1,2,2,39,0,0,0,0,0,0,70178,71567,73043.0,72021.0,73344.0,75556.0,2691.0,3001.0,2656.0,3000.0,2750.0,5700.0,0
21931,80000.0,1,3,2,36,1,-1,-1,0,0,0,0,1690,6779.0,4795.0,9454.0,2520.0,1674.0,6853.0,1019.0,2000.0,1917.0,780.0,0
21932,90000.0,1,2,2,34,0,0,0,0,0,0,92725,87606,90388.0,56887.0,30306.0,29033.0,4500.0,4006.0,4752.0,5000.0,5000.0,0.0,0
21933,170000.0,1,2,1,60,0,0,0,0,0,-2,133013,111594,115108.0,117041.0,105254.0,-285.0,4159.0,3229.0,7384.0,4200.0,0.0,0.0,0
21934,30000.0,0,2,1,45,1,2,2,0,0,2,29230,30734,23618.0,24788.0,23922.0,24481.0,2500.0,0.0,1000.0,1800.0,0.0,1500.0,1
21935,240000.0,0,2,1,36,1,-2,-1,-1,0,0,0,0,2786.0,14947.0,14129.0,13116.0,258.0,2800.0,14894.0,278.0,4000.0,2880.0,0
21936,20000.0,0,2,2,24,-1,-1,-1,-2,-2,-2,4734,20833,9555.0,0.0,0.0,0.0,20637.0,7823.0,0.0,0.0,0.0,0.0,0
21937,160000.0,0,2,1,41,-1,-1,-1,-1,-1,2,1430,1826,1402.0,1479.0,2165.0,1440.0,1823.0,1406.0,1473.0,2300.0,0.0,6635.0,0
21938,360000.0,1,1,1,38,0,0,0,0,0,0,148624,153378,156778.0,123022.0,93788.0,89942.0,5210.0,5741.0,4614.0,5033.0,10000.0,9500.0,0
21939,140000.0,1,2,2,27,0,0,0,0,0,0,23944,23873,26006.0,27343.0,38000.0,54778.0,2000.0,5000.0,5000.0,11123.0,0.0,5000.0,0
21940,50000.0,1,2,2,60,0,0,0,0,0,0,42624,23086,18300.0,13104.0,12623.0,64218.0,1442.0,3000.0,3000.0,1500.0,52292.0,4000.0,0
21941,50000.0,0,1,2,38,0,0,0,0,0,0,21912,23592,24908.0,26370.0,27348.0,27476.0,2000.0,1582.0,1439.0,2000.0,1000.0,2000.0,0
21942,80000.0,0,1,1,27,0,0,0,0,0,-1,84404,117866,126194.0,70479.0,69190.0,6131.0,51644.0,9300.0,2000.0,1933.0,6780.0,9115.0,1
21943,180000.0,1,2,1,32,0,0,-1,0,0,0,3060,4993,7990.0,8565.0,3884.0,5106.0,3000.0,8004.0,6065.0,71.0,3500.0,599.0,0
21944,50000.0,1,2,2,56,-1,-1,-1,2,0,-1,1956,-18,3510.0,3825.0,6170.0,7668.0,0.0,3526.0,27.0,500.0,7617.0,0.0,0
21945,50000.0,0,2,2,58,0,0,0,0,0,0,50546,51030,48608.0,20281.0,20251.0,19783.0,2504.0,1600.0,414.0,535.0,714.0,1602.0,0
21946,320000.0,0,2,1,28,0,0,0,0,0,0,1257,6392,4606.0,5000.0,6450.0,5401.0,4000.0,2506.0,1000.0,1000.0,500.0,1280.0,0
21947,30000.0,0,6,2,34,-1,2,-1,0,0,0,4743,0,30321.0,31567.0,31088.0,30554.0,0.0,33812.0,1368.0,4549.0,2000.0,5308.0,0
21948,250000.0,1,2,2,41,-2,-2,-2,-2,-2,-2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21949,150000.0,1,1,1,37,0,0,0,0,0,0,112695,99925,95053.0,93810.0,96104.0,97413.0,5000.0,3500.0,3000.0,7018.0,4000.0,1657.0,0
21950,400000.0,0,1,2,44,0,0,0,0,0,0,49354,53811,55135.0,57972.0,56889.0,55961.0,10075.0,5000.0,2000.0,5000.0,2001.0,1150.0,1
21951,200000.0,0,2,1,34,-1,-1,-1,-1,-1,-1,5023,1531,942.0,1048.0,1738.0,277.0,1521.0,960.0,1044.0,1740.0,275.0,264.0,0
21952,230000.0,1,2,2,46,0,0,0,0,0,0,230101,224913,227528.0,196356.0,179564.0,188876.0,8862.0,10200.0,7189.0,6528.0,7004.0,6235.0,1
21953,240000.0,0,1,1,47,-2,-2,-2,-2,-2,-2,5731,82620,18030.0,20632.0,7463.0,10040.0,83728.0,18118.0,22237.0,58302.0,10000.0,43312.0,0
21954,500000.0,0,1,1,55,0,0,0,0,0,0,518950,520643,534137.0,504929.0,501474.0,496801.0,19141.0,19500.0,31376.0,30000.0,13750.0,17000.0,0
21955,50000.0,0,2,2,33,1,-2,-2,-2,-2,-2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21956,50000.0,0,2,1,28,1,-2,-2,-2,-1,-1,0,0,0.0,0.0,2805.0,5551.0,0.0,0.0,0.0,2794.0,5555.0,3013.0,0
21957,50000.0,1,3,2,33,1,2,2,2,0,0,7148,6908,6988.0,5820.0,4645.0,5190.0,0.0,2500.0,0.0,1000.0,16.0,0.0,1
21958,50000.0,1,2,2,40,1,2,0,0,0,0,48047,46593,46871.0,24331.0,26006.0,10721.0,0.0,1871.0,655.0,672.0,347.0,1000.0,0
21959,300000.0,1,1,1,38,-1,-1,-1,-1,-1,-1,20938,24226,16285.0,1528.0,4638.0,827.0,24969.0,12532.0,1665.0,4680.0,828.0,10160.0,0
21960,150000.0,0,2,3,33,1,-2,-2,-2,-2,-2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21961,160000.0,1,2,2,40,-1,-1,-1,-1,-2,-2,390,0,2007.0,0.0,0.0,0.0,0.0,2011.0,0.0,0.0,0.0,0.0,0
21962,30000.0,0,2,2,42,0,0,-1,-1,-1,-2,18526,10655,4150.0,3122.0,0.0,0.0,2248.0,4160.0,3100.0,0.0,0.0,0.0,0
21963,90000.0,1,3,2,37,0,0,0,2,2,2,74081,78934,81959.0,83357.0,83401.0,84947.0,3000.0,10575.0,10000.0,0.0,8600.0,0.0,1
21964,50000.0,0,2,2,28,0,0,0,0,-2,-1,50486,49641,48310.0,0.0,0.0,2254.0,2543.0,2602.0,0.0,0.0,2253.0,4000.0,0
21965,300000.0,1,2,1,50,-1,-1,-1,-2,-1,0,5610,0,7884.0,15229.0,9160.0,5318.0,0.0,7813.0,15413.0,9485.0,1166.0,0.0,0
21966,30000.0,1,2,2,31,1,2,2,2,2,2,16609,18472,19379.0,19649.0,20411.0,22073.0,2000.0,2000.0,1000.0,1500.0,800.0,0.0,0
21967,120000.0,1,1,2,42,-1,-1,-1,-1,-1,-1,396,390,390.0,396.0,390.0,390.0,390.0,390.0,396.0,390.0,390.0,390.0,0
21968,280000.0,1,3,2,42,-2,-2,-2,-2,-2,-2,-26,2894,1572.0,416.0,-3.0,-4.0,3033.0,1560.0,416.0,0.0,0.0,999.0,0
21969,30000.0,1,2,1,40,1,2,2,0,0,2,14286,13788,14725.0,14125.0,14744.0,14337.0,1500.0,0.0,600.0,1165.0,0.0,850.0,1
21970,30000.0,0,2,2,32,0,0,0,0,0,0,5981,7274,8169.0,7318.0,1975.0,1518.0,1500.0,3010.0,3034.0,0.0,47.0,0.0,0
21971,120000.0,1,2,1,44,0,0,0,0,0,0,106111,100815,64480.0,60861.0,60969.0,61331.0,4600.0,3500.0,2500.0,2500.0,3000.0,725.0,0
21972,50000.0,1,2,2,29,-1,2,-1,-1,2,0,780,390,415.0,6260.0,7361.0,0.0,0.0,411.0,6296.0,1000.0,0.0,0.0,1
21973,450000.0,1,1,2,40,-1,-1,-1,-2,-2,-2,5512,19420,-447.0,24683.0,-13.0,0.0,19254.0,501.0,24712.0,350.0,0.0,414.0,0
21974,30000.0,0,2,2,42,1,2,2,2,2,0,12351,15628,16620.0,16752.0,16683.0,17287.0,1400.0,1300.0,1000.0,2.0,1000.0,713.0,1
21975,30000.0,1,3,2,36,0,0,0,0,0,0,8348,7888,7312.0,7686.0,7814.0,8380.0,1300.0,1200.0,500.0,1000.0,1000.0,402.0,0
21976,70000.0,1,3,2,42,1,2,2,2,2,2,45251,45319,49188.0,45943.0,48400.0,50542.0,0.0,3300.0,1800.0,2500.0,1000.0,2000.0,0
21977,230000.0,1,2,2,40,-1,-1,-1,-1,-1,-1,9360,4211,5266.0,2412.0,2894.0,2864.0,4224.0,5227.0,2301.0,2894.0,2886.0,1153.0,0
21978,50000.0,1,3,2,47,0,0,0,0,0,0,11066,11471,12513.0,12648.0,13039.0,13433.0,2000.0,4038.0,2000.0,1500.0,1500.0,1500.0,1
21979,50000.0,0,2,2,40,0,0,0,-2,-2,-2,48729,53095,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,1000.0,0
21980,200000.0,0,2,1,30,0,0,0,0,0,0,129890,133702,134297.0,134346.0,161057.0,164691.0,6800.0,6500.0,6625.0,30000.0,6500.0,3000.0,0
21981,280000.0,1,1,2,44,2,0,0,0,0,0,159967,155438,143580.0,82191.0,79402.0,82160.0,6206.0,6882.0,5000.0,10014.0,5000.0,4500.0,0
21982,360000.0,1,1,1,32,-2,-2,-2,-2,-2,-2,10729,2148,21669.0,-3.0,1415.0,2705.0,2136.0,22243.0,0.0,1415.0,2705.0,22906.0,0
21983,20000.0,0,3,2,39,2,2,0,0,3,2,2902,3869,5116.0,5071.0,5278.0,0.0,2500.0,4615.0,1000.0,107.0,0.0,0.0,0
21984,230000.0,0,1,2,33,-1,-1,-1,-1,-1,-1,6785,846,1599.0,2215.0,3015.0,1612.0,853.0,1608.0,2208.0,3014.0,1606.0,2358.0,0
21985,20000.0,0,3,2,62,2,3,2,2,2,2,15557,16283,16087.0,17708.0,16866.0,16420.0,1000.0,600.0,2700.0,0.0,1500.0,0.0,1
21986,60000.0,1,2,1,48,0,0,0,0,0,0,60924,61005,58082.0,50054.0,35829.0,569.0,2200.0,2208.0,1700.0,2000.0,0.0,0.0,0
21987,100000.0,1,2,2,25,-1,-1,2,-1,-1,-1,480,9522,-1.0,550.0,2602.0,837.0,9048.0,0.0,546.0,2615.0,836.0,0.0,0
21988,50000.0,0,3,2,24,0,0,0,0,0,0,50716,47278,36527.0,32081.0,16016.0,16960.0,4000.0,3000.0,3000.0,1098.0,1300.0,1000.0,0
21989,180000.0,1,2,1,31,-1,-1,-1,-1,-1,-1,1100,907,1453.0,-3.0,1810.0,-339603.0,928.0,1452.0,0.0,1805.0,0.0,150400.0,0
21990,150000.0,1,1,2,51,-2,-1,2,-1,-1,-1,513,10451,4353.0,10500.0,16961.0,4529.0,10492.0,5.0,10532.0,16321.0,4575.0,7452.0,0
21991,90000.0,1,1,1,53,0,0,0,0,0,0,37242,38324,40291.0,41687.0,40637.0,30900.0,3700.0,2500.0,5000.0,3000.0,3000.0,6500.0,0
21992,50000.0,1,1,2,32,1,-2,-2,-1,2,2,0,0,0.0,1913.0,1320.0,1341.0,0.0,0.0,1917.0,0.0,0.0,1664.0,0
21993,50000.0,0,2,2,23,0,0,0,-1,-1,0,11306,6314,3565.0,6323.0,9219.0,15594.0,2000.0,2000.0,6666.0,9567.0,10000.0,6943.0,0
21994,30000.0,1,3,2,45,1,2,2,2,2,0,12351,12943,14634.0,15123.0,15714.0,0.0,0.0,2000.0,0.0,1200.0,1546.0,17342.0,1
21995,110000.0,0,2,2,50,0,0,0,0,0,0,73472,72596,63342.0,32050.0,30070.0,30254.0,3139.0,3000.0,2109.0,2000.0,7600.0,322.0,0
21996,20000.0,0,3,2,36,0,0,0,-2,-2,-2,6372,7386,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0
21997,120000.0,1,1,2,44,0,0,0,0,0,-1,106111,81091,40630.0,24053.0,0.0,28027.0,5000.0,16021.0,2300.0,0.0,27796.0,18129.0,0
21998,230000.0,1,2,2,33,-1,-1,-1,0,0,0,586,248,4956.0,5540.0,5353.0,5401.0,249.0,4920.0,61.0,2000.0,3619.0,0.0,0
21999,320000.0,0,1,1,29,-1,-1,-1,0,-1,-1,44500,20853,18753.0,7474.0,20237.0,7332.0,21903.0,19001.0,37.0,20334.0,7518.0,9498.0,0
22000,80000.0,1,2,1,33,0,0,0,0,-2,-2,48491,50487,63052.0,4500.0,0.0,0.0,3690.0,3000.0,1500.0,0.0,0.0,17324.0,0
22001,130000.0,1,3,2,29,0,0,-2,-2,-2,-2,102640,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22002,210000.0,1,2,2,44,0,0,0,0,0,0,89567,85552,90859.0,77924.0,59889.0,60850.0,4000.0,4200.0,3147.0,4200.0,4000.0,3231.0,0
22003,260000.0,1,2,2,35,0,0,0,0,0,0,239206,244628,242128.0,240682.0,236120.0,233157.0,10300.0,10000.0,8000.0,10000.0,9000.0,0.0,1
22004,100000.0,0,2,2,38,2,0,0,0,0,0,50721,53294,55135.0,58133.0,56889.0,55220.0,3000.0,3000.0,2800.0,2500.0,2500.0,0.0,0
22005,70000.0,0,3,2,67,1,2,0,0,0,2,57918,57637,56333.0,46575.0,32358.0,30954.0,0.0,2340.0,1467.0,2900.0,0.0,1100.0,1
22006,300000.0,1,3,2,42,-1,-1,-1,-2,-2,-2,66132,0,2500.0,5424.0,7155.0,871.0,0.0,2500.0,5451.0,7259.0,722.0,10000.0,0
22007,290000.0,1,1,1,46,-2,-2,-2,-2,-2,-2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22008,170000.0,1,1,2,41,0,0,0,-2,-2,-2,156197,121934,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,1
22009,220000.0,1,1,2,42,1,-1,-1,-1,-1,-1,0,340,181.0,267.0,99.0,499.0,342.0,186.0,269.0,0.0,500.0,0.0,0
22010,170000.0,0,1,1,50,0,0,0,0,0,0,167535,165243,145992.0,132806.0,130372.0,129128.0,7000.0,6502.0,5000.0,4617.0,4500.0,4800.0,0
22011,10000.0,0,3,2,41,0,0,0,0,0,0,6930,6398,7559.0,8582.0,9000.0,9318.0,1300.0,1284.0,1200.0,300.0,400.0,319.0,0
22012,460000.0,1,1,1,44,0,0,0,0,0,0,337792,342782,337272.0,341528.0,143291.0,73083.0,14651.0,12602.0,10956.0,50000.0,19843.0,20164.0,0
22013,280000.0,0,2,2,35,0,0,0,0,0,0,59188,62147,70237.0,70228.0,31525.0,24473.0,5000.0,5000.0,5000.0,5000.0,3000.0,2000.0,0
22014,50000.0,1,2,2,45,-1,-1,-1,-2,-2,-2,2001,7733,-202.0,-212.0,-434.0,-472.0,7790.0,1000.0,659.0,0.0,550.0,86.0,0
22015,170000.0,1,3,2,44,2,2,2,2,2,2,74298,75063,59335.0,60761.0,59322.0,59335.0,4500.0,3000.0,2300.0,2500.0,2000.0,2000.0,1
22016,50000.0,0,1,2,28,1,-2,-2,-2,-1,-1,0,0,0.0,-1.0,2805.0,0.0,0.0,0.0,0.0,2769.0,0.0,0.0,0
22017,160000.0,1,1,2,38,-1,-1,-1,-1,-1,-1,18786,6315,10268.0,7839.0,21175.0,10044.0,6344.0,10274.0,8000.0,21175.0,10000.0,12595.0,0
22018,180000.0,1,2,1,37,-1,-1,-1,-2,-2,-2,5086,4993,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,1
22019,260000.0,1,2,1,36,-1,-1,-1,-1,0,-1,5877,0,1400.0,31741.0,19508.0,148482.0,0.0,1422.0,74354.0,3009.0,153532.0,23913.0,0
22020,360000.0,1,1,2,53,1,-1,-1,-1,-1,-1,-3,2879,1721.0,630.0,-10.0,3069.0,2886.0,2500.0,671.0,0.0,3101.0,157.0,0
22021,200000.0,0,1,2,29,-1,-1,-1,-1,-1,-1,99,1709,919.0,900.0,2250.0,0.0,1710.0,926.0,900.0,2250.0,0.0,2477.0,0
22022,120000.0,0,2,2,37,-1,-1,-1,0,0,0,4530,0,24962.0,26184.0,26574.0,27941.0,0.0,24962.0,1407.0,572.0,776.0,1114.0,1
22023,140000.0,0,1,2,56,-2,-1,2,-1,-1,-1,416,780,390.0,0.0,475.0,316.0,780.0,0.0,0.0,472.0,316.0,297.0,1
22024,430000.0,1,3,1,34,0,0,0,0,0,0,57566,49677,52678.0,52328.0,49047.0,59017.0,3371.0,5070.0,6015.0,5000.0,3000.0,8000.0,0
22025,100000.0,1,1,2,42,1,2,0,0,0,0,10529,10232,11371.0,11776.0,7833.0,8032.0,507.0,1229.0,1232.0,300.0,346.0,1000.0,0
22026,160000.0,0,1,2,40,-2,-2,-2,-2,-2,-2,4138,0,-3.0,0.0,2920.0,0.0,258.0,0.0,0.0,3000.0,0.0,0.0,0
22027,500000.0,1,2,1,47,-1,0,0,0,0,0,168211,159433,145081.0,100178.0,68182.0,38491.0,5853.0,5015.0,5041.0,3000.0,2023.0,6000.0,0
22028,320000.0,0,2,2,29,-1,0,0,0,0,0,48931,46367,31233.0,34939.0,69251.0,36751.0,1523.0,1900.0,2000.0,20000.0,1200.0,10000.0,0
22029,260000.0,1,2,2,43,-1,-1,-2,-2,-2,-2,6062,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22030,180000.0,0,2,2,42,0,0,0,0,0,0,124064,124332,125778.0,127677.0,110153.0,113386.0,4574.0,6100.0,5033.0,3853.0,4121.0,3966.0,0
22031,100000.0,1,2,2,51,1,-1,-1,-1,-1,-1,0,2976,5797.0,937.0,2265.0,1817.0,3186.0,5860.0,942.0,2260.0,1823.0,0.0,0
