,ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
20561,20561,180210.0,2,1,2,52,-1,-1,-1,-1,0,0,10.0,210.0,-1071.0,568.0,-240.0,785.0,431.0,308.0,513.0,135.0,223.0,196.0,0
20562,20562,192969.0,2,1,1,34,-2,-2,-1,-2,-1,0,1369.0,1848.0,-649.0,804.0,11316.0,-67.0,683.0,628.0,0.0,531.0,113.0,1779.0,0
20563,20563,83616.0,2,2,1,39,0,0,0,0,0,0,67858.0,49619.0,66860.0,131115.0,92864.0,56934.0,1537.0,3474.0,1887.0,931.0,3813.0,3036.0,0
20564,20564,92314.0,2,1,2,32,-1,-1,-1,0,0,0,45679.0,24308.0,51143.0,41744.0,60491.0,24284.0,0.0,44958.0,1231.0,959.0,6161.0,2502.0,0
20565,20565,355294.0,1,2,3,50,0,-1,-2,-2,-2,-2,20990.0,-244.0,-884.0,294.0,-694.0,742.0,81.0,0.0,307.0,155.0,1.0,0.0,0
20566,20566,46142.0,2,2,1,28,0,0,0,0,-1,-1,12927.0,4404.0,9273.0,838.0,1007.0,-58.0,137.0,95.0,522.0,13.0,146.0,1300.0,0
20567,20567,34227.0,1,3,1,38,0,0,0,0,0,-2,28601.0,5910.0,7720.0,1027.0,2884.0,-130.0,1285.0,2731.0,1000.0,438.0,400.0,2396.0,0
20568,20568,28353.0,1,2,2,40,0,-2,-2,-2,-2,-2,35552.0,14958.0,-804.0,-1206.0,-1256.0,45.0,610.0,73.0,0.0,0.0,398.0,124.0,0
20569,20569,53713.0,1,2,2,30,0,0,0,0,0,0,71864.0,63921.0,124129.0,39392.0,70526.0,25659.0,0.0,752.0,1093.0,1601.0,1251.0,2852.0,0
20570,20570,333894.0,1,1,1,34,-1,-1,-1,-1,0,0,-835.0,-48.0,674.0,12952.0,3160.0,856.0,743.0,2375.0,1437.0,7154.0,2195.0,2088.0,1
20571,20571,477086.0,1,0,1,33,-1,-1,-1,-1,-1,-1,1655.0,-1939.0,-801.0,1673.0,4972.0,128.0,5372.0,7458.0,12623.0,8369.0,191.0,23454.0,0
20572,20572,222598.0,2,1,2,29,0,0,0,0,0,-1,208822.0,102901.0,12275.0,6756.0,6071.0,-938.0,1862.0,1233.0,5137.0,2420.0,446.0,73.0,0
20573,20573,72011.0,2,2,2,28,0,0,0,0,0,0,228847.0,82942.0,28431.0,48939.0,16417.0,54412.0,6914.0,4930.0,2420.0,7427.0,4566.0,2324.0,1
20574,20574,314188.0,2,2,2,30,-1,-1,-1,-1,-1,-1,-2244.0,4028.0,-132.0,-990.0,934.0,-1576.0,747.0,663.0,927.0,280.0,329.0,1614.0,0
20575,20575,18265.0,1,2,1,57,-1,0,-1,0,-1,-1,8620.0,2179.0,-1068.0,163.0,1431.0,-825.0,4120.0,0.0,0.0,152.0,250.0,1278.0,0
20576,20576,15000.0,2,3,2,25,0,0,0,0,0,2,10422.0,27954.0,28961.0,25389.0,21834.0,15485.0,1884.0,1694.0,0.0,0.0,3324.0,2250.0,0
20577,20577,340318.0,2,1,2,34,-1,-1,-1,-1,-1,-1,-1957.0,2735.0,2630.0,6480.0,16187.0,-1090.0,1486.0,1505.0,612.0,549.0,5165.0,2002.0,0
20578,20578,79092.0,2,2,2,51,0,0,0,0,0,0,98595.0,110027.0,94616.0,39515.0,37177.0,123820.0,1499.0,3858.0,1939.0,4594.0,1547.0,1043.0,0
20579,20579,88341.0,2,1,2,23,0,0,0,0,0,0,77281.0,22976.0,30624.0,34535.0,33241.0,62836.0,2598.0,3227.0,1219.0,177.0,1806.0,2989.0,0
20580,20580,114311.0,1,1,2,27,-1,-1,-1,-1,-1,-1,-574.0,3582.0,-122.0,-647.0,1180.0,-699.0,0.0,0.0,400.0,353.0,398.0,4281.0,0
20581,20581,166768.0,2,1,1,50,-1,-1,-1,0,0,0,4900.0,12968.0,577.0,32235.0,14834.0,14034.0,310.0,781.0,892.0,480.0,188.0,1548.0,0
20582,20582,341094.0,2,2,2,28,-1,-2,-2,-2,-1,-2,-2022.0,-639.0,493.0,-450.0,1827.0,329.0,0.0,0.0,0.0,719.0,561.0,0.0,0
20583,20583,15138.0,1,1,2,23,1,-2,-2,2,0,0,-3475.0,-445.0,-542.0,1666.0,1009.0,-1379.0,0.0,1098.0,1847.0,595.0,2252.0,2268.0,0
20584,20584,187597.0,2,2,2,28,-1,-1,-1,0,0,0,921.0,-237.0,42851.0,25468.0,27650.0,37701.0,1172.0,3085.0,2584.0,2049.0,844.0,2189.0,0
20585,20585,263115.0,1,2,2,29,-1,-1,-1,-1,0,0,363.0,-1656.0,14026.0,-287.0,11978.0,-1247.0,1198.0,4458.0,14151.0,12801.0,332.0,3897.0,0
20586,20586,127872.0,2,1,1,25,-1,-1,-1,-1,0,-1,728.0,123.0,1852.0,233.0,1195.0,178.0,1015.0,1076.0,0.0,744.0,227.0,0.0,0
20587,20587,307046.0,1,2,2,50,0,0,-1,-1,-1,-2,40855.0,38039.0,599.0,60195.0,1888.0,-204.0,3836.0,2282.0,136.0,836.0,3025.0,6210.0,0
20588,20588,14982.0,2,2,2,35,1,2,2,2,0,0,433.0,2135.0,-103.0,2161.0,-513.0,4827.0,131.0,0.0,0.0,705.0,216.0,887.0,0
20589,20589,10000.0,2,3,2,38,1,0,0,0,0,0,34467.0,29543.0,23944.0,24658.0,26685.0,20960.0,493.0,2790.0,1235.0,161.0,1168.0,439.0,0
20590,20590,307580.0,2,1,2,38,0,0,0,0,0,0,158927.0,147733.0,69821.0,175045.0,167168.0,118972.0,5411.0,4059.0,1560.0,7551.0,5180.0,24801.0,0
20591,20591,58561.0,2,2,2,32,2,0,0,0,0,0,157537.0,171306.0,127947.0,100389.0,145009.0,113857.0,3580.0,6201.0,1113.0,5374.0,6606.0,2441.0,1
20592,20592,229226.0,2,2,2,43,2,0,0,2,0,0,247280.0,164771.0,108104.0,120844.0,123457.0,139962.0,6316.0,3286.0,2389.0,4461.0,4622.0,2660.0,1
20593,20593,11288.0,1,1,2,30,1,2,2,-2,3,-2,-729.0,-1276.0,-988.0,819.0,28.0,545.0,0.0,0.0,841.0,0.0,252.0,75.0,1
20594,20594,322132.0,2,3,0,39,0,0,0,0,0,0,18846.0,31362.0,55057.0,23761.0,8366.0,2959.0,206.0,6783.0,2822.0,846.0,11015.0,860.0,0
20595,20595,48749.0,1,1,1,26,0,0,-2,-2,-2,-2,5086.0,7172.0,-296.0,1005.0,308.0,-1092.0,1867.0,17640.0,0.0,290.0,331.0,25.0,0
20596,20596,126970.0,1,1,1,43,0,2,2,2,0,0,4993.0,3102.0,1091.0,29542.0,3408.0,17958.0,6232.0,4444.0,1419.0,9430.0,3008.0,1928.0,0
20597,20597,73929.0,1,2,1,43,0,0,0,0,0,0,261399.0,152018.0,133201.0,142547.0,199599.0,144480.0,3652.0,5156.0,5913.0,6826.0,5627.0,5584.0,0
20598,20598,10000.0,1,1,2,33,2,0,0,0,0,0,8016.0,5562.0,16676.0,24663.0,27190.0,42363.0,1000.0,0.0,1109.0,678.0,0.0,2366.0,0
20599,20599,273745.0,2,1,1,56,-1,-1,-1,-1,-1,-1,-2214.0,1464.0,-1895.0,551.0,854.0,-709.0,143.0,1797.0,1276.0,6126.0,4215.0,1833.0,0
20600,20600,271756.0,2,3,2,33,0,0,0,0,0,0,100306.0,136668.0,357496.0,169223.0,64000.0,94982.0,10644.0,10094.0,1957.0,5222.0,5379.0,71500.0,0
20601,20601,45639.0,2,1,2,29,0,0,0,0,0,0,83268.0,43033.0,51647.0,37711.0,48819.0,49186.0,1010.0,1198.0,3017.0,1109.0,1230.0,1594.0,0
20602,20602,45629.0,2,1,2,32,1,2,2,2,0,-1,-2129.0,-191.0,766.0,1548.0,372.0,243.0,0.0,0.0,508.0,0.0,591.0,0.0,1
20603,20603,261109.0,2,1,2,33,-2,-2,-2,-2,-2,-2,754.0,-562.0,-1512.0,-484.0,159.0,874.0,162.0,0.0,0.0,8.0,133.0,359.0,0
20604,20604,228003.0,2,1,2,33,-1,-1,-1,-1,-1,0,-24.0,1412.0,6511.0,5237.0,497.0,2359.0,0.0,1118.0,229.0,2061.0,280.0,382.0,0
20605,20605,129349.0,1,2,1,55,0,0,0,0,0,0,37496.0,40494.0,39538.0,38909.0,78248.0,7474.0,334.0,3352.0,565.0,2256.0,3054.0,2574.0,0
20606,20606,223431.0,1,2,2,47,0,0,0,0,0,0,366805.0,142952.0,176577.0,150690.0,270585.0,176324.0,9682.0,9291.0,9528.0,10263.0,6771.0,4552.0,0
20607,20607,246179.0,2,3,1,47,0,0,0,0,0,0,244929.0,183569.0,203391.0,171471.0,235849.0,152759.0,9313.0,2794.0,6210.0,8247.0,5127.0,3476.0,0
20608,20608,57012.0,2,3,0,43,0,0,0,0,0,0,20756.0,20137.0,58409.0,47538.0,38777.0,36642.0,1043.0,1361.0,1840.0,0.0,2444.0,1148.0,0
20609,20609,290919.0,1,0,2,29,-2,-2,-2,-2,-2,-2,9266.0,535.0,-380.0,3202.0,-510.0,-536.0,249.0,693.0,333.0,3410.0,278.0,4418.0,0
20610,20610,56161.0,2,1,2,30,0,0,-2,-2,-2,-2,12346.0,42336.0,1574.0,2440.0,-959.0,-500.0,998.0,0.0,672.0,665.0,243.0,2.0,1
20611,20611,365701.0,1,1,1,50,-1,-1,-1,0,0,-1,5710.0,1020.0,-594.0,796.0,56.0,2444.0,1651.0,4078.0,0.0,380.0,531.0,1627.0,0
20612,20612,173485.0,2,2,2,32,1,-2,-2,-2,-2,-2,751.0,404.0,804.0,266.0,950.0,-1322.0,139.0,482.0,0.0,13.0,352.0,0.0,0
20613,20613,14504.0,1,1,2,30,-2,-2,-2,-2,-2,-2,-2705.0,1635.0,-2216.0,840.0,-908.0,-2079.0,0.0,0.0,0.0,143.0,787.0,3777.0,0
20614,20614,236224.0,1,1,1,35,-1,-2,-2,-2,-2,-2,1371.0,-161.0,-1801.0,-788.0,-2080.0,661.0,0.0,0.0,881.0,254.0,349.0,9689.0,0
20615,20615,187926.0,2,3,0,50,-1,-1,-1,-1,-1,-1,659.0,3995.0,-1705.0,1859.0,624.0,-155.0,1090.0,268.0,0.0,451.0,1362.0,0.0,0
20616,20616,10000.0,1,2,3,31,2,3,2,2,2,2,19826.0,15500.0,40770.0,31741.0,23970.0,24490.0,1512.0,2040.0,241.0,3813.0,662.0,1817.0,1
20617,20617,13109.0,1,6,2,55,0,0,0,0,0,-1,35828.0,30360.0,27787.0,345.0,9525.0,989.0,1083.0,1252.0,694.0,0.0,247.0,190.0,0
20618,20618,316544.0,1,3,1,39,-1,-1,-1,0,0,0,47384.0,20217.0,155531.0,65175.0,64428.0,60641.0,32703.0,5536.0,1609.0,7180.0,30276.0,4372.0,0
20619,20619,34328.0,2,1,2,32,-2,-2,-2,-2,-2,-2,8810.0,664.0,-3384.0,-1980.0,-2456.0,-1789.0,1297.0,0.0,0.0,0.0,365.0,0.0,0
20620,20620,69868.0,2,2,2,29,-1,0,0,0,-1,0,39964.0,29114.0,90671.0,51599.0,13773.0,28797.0,1663.0,2119.0,1214.0,6355.0,1976.0,1460.0,0
20621,20621,325530.0,2,2,1,54,-1,-1,-1,-1,0,-1,2146.0,-392.0,14139.0,4767.0,12409.0,10327.0,632.0,7553.0,46953.0,8006.0,20073.0,2509.0,0
20622,20622,287966.0,2,2,1,44,-2,-2,-2,-2,-2,-2,1118.0,-2617.0,-1201.0,4311.0,7793.0,-2192.0,1336.0,526.0,81.0,4087.0,574.0,3292.0,0
20623,20623,260212.0,1,2,2,33,0,-1,-1,-1,-1,-1,-315.0,3330.0,722.0,1070.0,227.0,694.0,24074.0,484.0,957.0,364.0,924.0,1023.0,0
20624,20624,328051.0,2,2,2,55,1,-1,-1,-2,-1,-2,-1350.0,116.0,-2677.0,-569.0,-283.0,-1490.0,213.0,0.0,517.0,293.0,306.0,1387.0,0
20625,20625,50960.0,1,2,1,28,0,0,0,0,0,0,43267.0,10718.0,58694.0,45931.0,39399.0,16954.0,593.0,289.0,1983.0,1555.0,1901.0,1769.0,0
20626,20626,346551.0,2,2,1,55,-1,-1,-1,-1,-1,-1,333.0,1124.0,-2201.0,-137.0,387.0,-556.0,930.0,0.0,361.0,403.0,0.0,2012.0,1
20627,20627,202143.0,2,1,1,33,0,0,0,0,0,0,17828.0,18274.0,24191.0,12614.0,12784.0,11035.0,15468.0,603.0,14547.0,14672.0,1102.0,2125.0,0
20628,20628,234864.0,2,1,2,29,0,0,0,0,0,0,49859.0,35889.0,47190.0,65595.0,33591.0,39091.0,2924.0,3753.0,1329.0,25584.0,1679.0,1425.0,0
20629,20629,453230.0,2,2,2,27,-1,-1,-1,0,0,0,118432.0,81388.0,147853.0,158128.0,230268.0,140550.0,7946.0,7451.0,1821.0,6147.0,1864.0,1673.0,0
20630,20630,40748.0,2,2,1,37,2,2,0,0,0,0,47575.0,94792.0,81806.0,87217.0,84960.0,106486.0,2676.0,9069.0,1508.0,1294.0,4435.0,1360.0,0
20631,20631,166809.0,1,3,2,50,-2,0,-2,-2,-2,-2,1445.0,-603.0,4535.0,-1361.0,2213.0,184.0,0.0,3972.0,1124.0,0.0,262.0,1696.0,0
20632,20632,17893.0,2,5,2,32,0,0,0,0,0,0,42533.0,10279.0,18535.0,13719.0,20827.0,15569.0,480.0,586.0,501.0,0.0,217.0,1418.0,0
20633,20633,494434.0,2,1,3,34,-1,-1,-1,-1,-1,-1,1444.0,-844.0,-1357.0,6817.0,20246.0,12185.0,39051.0,44816.0,26662.0,34015.0,25486.0,2521.0,0
20634,20634,267195.0,2,2,2,41,-1,-1,-1,-1,0,-1,1369.0,475.0,998.0,71453.0,77191.0,1341.0,5380.0,42942.0,6957.0,67160.0,3602.0,2160.0,0
20635,20635,48422.0,2,2,3,48,0,0,0,0,0,0,111345.0,41035.0,36986.0,50019.0,46700.0,46498.0,987.0,2438.0,1602.0,832.0,878.0,1858.0,0
20636,20636,204870.0,2,2,1,45,0,0,0,0,0,2,147331.0,105083.0,360084.0,21814.0,7979.0,12397.0,16105.0,7693.0,1985.0,6814.0,333.0,2364.0,1
20637,20637,468520.0,1,2,2,49,0,0,0,0,0,0,300428.0,400888.0,400690.0,386500.0,316780.0,408825.0,6568.0,10160.0,16534.0,7643.0,7585.0,5108.0,1
20638,20638,50862.0,1,2,1,23,0,0,0,0,0,0,122024.0,23166.0,37804.0,45353.0,39966.0,7599.0,919.0,2674.0,1675.0,457.0,1221.0,2086.0,0
20639,20639,601912.0,1,5,1,53,0,0,0,0,0,0,248367.0,257546.0,349013.0,333183.0,179494.0,321975.0,14558.0,1310.0,35086.0,18503.0,9151.0,4963.0,0
20640,20640,67494.0,2,2,1,43,1,2,2,0,0,0,-641.0,946.0,1141.0,24961.0,12930.0,15339.0,0.0,0.0,3513.0,9491.0,3445.0,1845.0,1
20641,20641,25178.0,1,1,1,34,1,0,-2,-2,-2,-2,16753.0,870.0,-3573.0,-903.0,-1042.0,-645.0,86.0,0.0,516.0,487.0,400.0,1649.0,0
20642,20642,322447.0,1,1,2,39,1,-2,-2,-2,-2,-2,370.0,-1368.0,-802.0,481.0,1040.0,248.0,0.0,0.0,174.0,0.0,596.0,925.0,0
20643,20643,21871.0,1,2,1,32,0,0,0,0,0,0,47322.0,298.0,35697.0,16321.0,16101.0,10131.0,380.0,846.0,2253.0,1448.0,1162.0,1492.0,0
20644,20644,82182.0,2,2,3,48,1,2,-1,-1,0,0,-576.0,-612.0,9.0,14647.0,11984.0,276.0,0.0,1677.0,0.0,524.0,1069.0,2765.0,0
20645,20645,56853.0,2,2,1,28,2,0,0,0,0,2,32265.0,27560.0,58291.0,46084.0,16399.0,19645.0,2378.0,2379.0,246.0,692.0,172.0,423.0,1
20646,20646,16200.0,1,1,2,32,0,0,0,0,0,0,10190.0,9898.0,15242.0,9441.0,2840.0,4962.0,4377.0,21023.0,8211.0,5646.0,2567.0,14791.0,0
20647,20647,13873.0,2,3,1,24,2,2,0,0,0,0,129204.0,49522.0,51680.0,29811.0,17012.0,41708.0,0.0,5292.0,2951.0,5686.0,194.0,873.0,1
20648,20648,88378.0,1,2,2,47,2,2,0,0,0,0,57196.0,55170.0,81852.0,137144.0,84751.0,131144.0,810.0,4591.0,2101.0,4007.0,10607.0,2960.0,1
20649,20649,218837.0,2,3,1,49,0,0,0,0,0,0,19871.0,17290.0,61355.0,15439.0,15615.0,12056.0,1623.0,20857.0,6533.0,6642.0,10466.0,1582.0,0
20650,20650,199793.0,1,2,1,51,1,-2,-2,-2,-2,-2,497.0,15.0,-2292.0,-14.0,-398.0,407.0,710.0,0.0,0.0,203.0,230.0,1348.0,0
20651,20651,219481.0,2,2,1,30,0,0,0,0,0,0,123247.0,138210.0,111843.0,130868.0,189080.0,112662.0,4311.0,4850.0,4410.0,4731.0,6492.0,4410.0,0
20652,20652,319377.0,1,1,1,44,-1,-1,-1,-1,0,0,-2038.0,-249.0,1180.0,17540.0,70411.0,8995.0,40428.0,579.0,32289.0,54648.0,20481.0,1464.0,0
20653,20653,211583.0,1,5,1,29,2,3,0,0,0,0,205111.0,64493.0,61937.0,131454.0,88087.0,82613.0,7835.0,4292.0,1300.0,3645.0,4999.0,7216.0,0
20654,20654,201804.0,1,2,1,31,0,0,0,0,0,0,153968.0,90563.0,97428.0,121335.0,119747.0,86400.0,1993.0,2102.0,1213.0,600.0,1142.0,6066.0,0
20655,20655,411500.0,2,3,1,34,1,-1,-1,-1,0,-1,-163.0,-1113.0,-464.0,1743.0,10427.0,865.0,976.0,103.0,2211.0,269.0,0.0,3493.0,0
20656,20656,63165.0,2,1,1,33,2,2,2,2,2,2,17467.0,54970.0,52056.0,50498.0,49411.0,22822.0,693.0,1497.0,782.0,3037.0,1472.0,1166.0,1
20657,20657,73450.0,2,2,2,24,2,2,2,0,2,0,44248.0,55179.0,81928.0,41443.0,47001.0,132993.0,2598.0,1635.0,1575.0,929.0,2265.0,5231.0,1
20658,20658,50039.0,1,1,1,22,0,0,0,0,0,0,33281.0,2108.0,6959.0,56985.0,19812.0,41305.0,1998.0,633.0,862.0,0.0,463.0,1418.0,0
20659,20659,20789.0,1,3,2,43,-1,-1,-1,0,-1,-1,2130.0,-681.0,-1989.0,803.0,-442.0,908.0,0.0,3531.0,275.0,595.0,135.0,1612.0,0
20660,20660,189875.0,2,3,2,29,0,0,0,0,0,0,25266.0,6542.0,10896.0,22816.0,17194.0,-103.0,2264.0,11851.0,11289.0,2577.0,1959.0,6573.0,0
20661,20661,254697.0,1,2,2,28,-1,-1,-1,-1,-1,-1,2766.0,1651.0,5137.0,10499.0,12518.0,12961.0,1802.0,10409.0,3124.0,6407.0,4435.0,2621.0,0
20662,20662,20711.0,1,2,1,23,2,0,0,0,0,0,2005.0,8907.0,16458.0,31748.0,9682.0,14841.0,151.0,2860.0,0.0,0.0,163.0,2643.0,1
20663,20663,221299.0,2,4,2,48,-2,-2,-2,-2,-2,-2,3143.0,1905.0,-2321.0,-469.0,1005.0,-933.0,0.0,0.0,0.0,0.0,472.0,0.0,0
20664,20664,66484.0,2,1,1,39,0,0,0,0,0,0,78765.0,143346.0,33546.0,73002.0,85568.0,97153.0,29055.0,4494.0,2785.0,1332.0,4910.0,11583.0,0
20665,20665,170885.0,2,2,2,31,-2,-2,-2,-2,-2,-2,806.0,587.0,-2127.0,202.0,1041.0,-318.0,690.0,291.0,731.0,0.0,381.0,0.0,1
20666,20666,11349.0,2,2,2,28,0,0,0,0,0,0,48587.0,7491.0,22177.0,14240.0,13459.0,8568.0,1212.0,32.0,485.0,1779.0,1719.0,1459.0,0
20667,20667,101760.0,2,1,2,31,0,0,0,0,0,0,55661.0,37740.0,56144.0,45699.0,45094.0,24030.0,4378.0,4677.0,436.0,482.0,1780.0,1978.0,0
20668,20668,45248.0,2,1,2,28,2,0,2,2,2,2,12888.0,40685.0,51059.0,25881.0,13246.0,15413.0,1194.0,1779.0,662.0,5856.0,301.0,1510.0,1
20669,20669,52264.0,2,1,1,39,0,0,0,0,0,0,84171.0,33293.0,32858.0,22837.0,936.0,22442.0,1507.0,0.0,0.0,0.0,921.0,1032.0,0
20670,20670,195564.0,1,3,2,55,1,-1,-1,-1,-1,-2,-1494.0,3722.0,783.0,2049.0,892.0,-1283.0,0.0,816.0,0.0,328.0,172.0,27.0,0
20671,20671,136797.0,1,2,2,53,0,0,0,0,0,0,64550.0,68635.0,53006.0,79014.0,75221.0,75141.0,2415.0,1880.0,2503.0,5360.0,3145.0,4193.0,0
20672,20672,117547.0,2,5,2,27,0,0,0,0,0,0,184668.0,88754.0,106563.0,90426.0,111924.0,22840.0,1238.0,4473.0,1263.0,0.0,4074.0,4111.0,0
20673,20673,136199.0,1,2,2,25,0,0,0,0,0,0,117220.0,270834.0,255759.0,116478.0,140712.0,136596.0,11068.0,2255.0,18578.0,1410.0,9871.0,6317.0,0
20674,20674,46770.0,1,2,2,28,0,0,0,0,0,0,41281.0,43931.0,48879.0,43600.0,29418.0,14066.0,28790.0,244.0,0.0,1100.0,144.0,422.0,0
20675,20675,234504.0,2,1,2,43,-1,-1,-1,-1,-1,-1,642.0,-1596.0,583.0,14653.0,8073.0,-250.0,30545.0,16359.0,12952.0,1867.0,31011.0,26861.0,0
20676,20676,117965.0,2,1,2,53,-1,-1,-1,-1,0,0,2269.0,-1583.0,59690.0,25285.0,22314.0,907.0,2037.0,1461.0,2191.0,103.0,239.0,1049.0,0
20677,20677,11913.0,1,2,2,25,1,2,-2,-2,-1,0,2027.0,-1507.0,-2514.0,8429.0,8224.0,7506.0,0.0,903.0,436.0,481.0,1731.0,1602.0,0
20678,20678,139380.0,2,2,2,31,0,0,0,0,0,0,48288.0,159236.0,17012.0,6660.0,8739.0,7616.0,5949.0,2491.0,308.0,8699.0,243.0,1707.0,0
20679,20679,16075.0,1,2,1,50,3,2,3,2,2,2,8165.0,7294.0,28174.0,33910.0,26475.0,20501.0,0.0,261.0,0.0,346.0,0.0,445.0,1
20680,20680,103302.0,2,2,1,43,0,0,0,0,0,0,235296.0,123136.0,39760.0,176740.0,333540.0,223200.0,789.0,3836.0,6103.0,5450.0,3148.0,4324.0,0
20681,20681,25924.0,2,3,1,36,0,0,0,0,0,2,16238.0,6198.0,9382.0,10640.0,6733.0,14265.0,14902.0,1158.0,87.0,15315.0,1004.0,1465.0,0
20682,20682,56413.0,2,5,1,46,0,0,0,0,0,0,39182.0,85197.0,42649.0,23074.0,44070.0,92749.0,2761.0,3291.0,1238.0,362.0,176.0,1745.0,0
20683,20683,308535.0,2,2,2,30,0,0,0,0,0,0,84100.0,91874.0,100303.0,48278.0,74207.0,42745.0,2937.0,4113.0,5803.0,1540.0,5068.0,475.0,0
20684,20684,282791.0,2,2,2,50,2,0,0,0,0,0,209927.0,164122.0,138279.0,127035.0,129141.0,143065.0,2914.0,5830.0,1472.0,3638.0,4722.0,6164.0,1
20685,20685,106886.0,2,1,1,30,0,0,0,0,0,0,195338.0,156175.0,231238.0,116343.0,128672.0,172067.0,9000.0,7372.0,65156.0,7119.0,5689.0,1358.0,0
20686,20686,70304.0,2,3,2,33,1,2,0,0,0,0,2523.0,1887.0,37183.0,25067.0,25204.0,34690.0,320.0,787.0,1657.0,4969.0,3199.0,2435.0,0
20687,20687,133331.0,2,2,1,34,1,2,2,0,0,0,101.0,-1727.0,48621.0,44318.0,47527.0,24269.0,33.0,1319.0,3258.0,1618.0,1607.0,4439.0,0
20688,20688,156016.0,2,1,1,38,0,0,2,2,2,2,201584.0,99494.0,173601.0,169677.0,162281.0,125429.0,6064.0,5168.0,1724.0,3625.0,162.0,6557.0,1
20689,20689,293837.0,2,3,1,44,-1,-2,-2,-1,-1,-1,313.0,867.0,-1211.0,1646.0,12052.0,289.0,1113.0,0.0,368.0,7838.0,0.0,3524.0,1
20690,20690,35175.0,1,2,1,46,0,3,0,2,2,3,3118.0,8740.0,18934.0,1302.0,26202.0,5271.0,635.0,560.0,123.0,808.0,0.0,2166.0,1
20691,20691,20205.0,2,1,2,24,0,0,0,0,-1,-1,21248.0,19629.0,-946.0,14102.0,562.0,-76.0,3740.0,0.0,0.0,271.0,387.0,964.0,0
20692,20692,246589.0,2,1,1,51,-1,-1,-1,-1,0,0,1862.0,2547.0,6028.0,6617.0,13917.0,33357.0,3110.0,12394.0,1142.0,3727.0,3447.0,2763.0,0
20693,20693,233477.0,1,2,2,50,0,0,0,0,0,0,373695.0,239563.0,154019.0,104944.0,222834.0,146066.0,10509.0,8001.0,2513.0,6988.0,4959.0,8348.0,1
20694,20694,95124.0,2,2,1,25,0,0,0,0,0,0,77613.0,59475.0,82308.0,47760.0,95216.0,55165.0,3170.0,2032.0,1976.0,1829.0,1925.0,2618.0,0
20695,20695,120061.0,2,2,2,33,2,2,2,2,2,2,124165.0,92712.0,62198.0,112762.0,128166.0,119897.0,772.0,1622.0,1480.0,3947.0,2002.0,5898.0,1
20696,20696,295533.0,2,2,1,49,0,0,0,0,0,0,389222.0,243850.0,364704.0,283311.0,352375.0,227062.0,16996.0,6072.0,6440.0,6111.0,5991.0,3305.0,0
20697,20697,237973.0,2,2,2,43,-1,-1,-1,-1,0,-1,2487.0,17688.0,112023.0,9472.0,13990.0,15268.0,4559.0,1654.0,9028.0,5252.0,3051.0,912.0,1
20698,20698,97107.0,2,3,1,57,2,0,0,0,0,0,106260.0,35655.0,27145.0,47230.0,71602.0,20192.0,784.0,4158.0,685.0,2134.0,848.0,0.0,0
20699,20699,226124.0,1,3,2,31,0,0,0,-1,-1,-2,8390.0,3698.0,2059.0,1172.0,24.0,607.0,8057.0,0.0,384.0,96.0,430.0,0.0,0
20700,20700,20416.0,2,3,1,24,2,3,2,2,2,2,14061.0,11267.0,2193.0,25133.0,16450.0,17665.0,1710.0,1107.0,465.0,202.0,171.0,2489.0,1
20701,20701,145712.0,1,1,2,25,-1,0,0,0,0,0,79794.0,87166.0,47218.0,44585.0,45581.0,34290.0,2189.0,4208.0,582.0,2548.0,2242.0,1886.0,0
20702,20702,20523.0,2,3,1,31,2,2,0,2,2,2,21065.0,1884.0,16144.0,28579.0,24150.0,37141.0,1337.0,2449.0,1226.0,10259.0,6263.0,2694.0,1
20703,20703,12457.0,1,1,2,23,-1,-1,0,0,-1,-1,9861.0,10935.0,16259.0,716.0,13561.0,-774.0,4335.0,206.0,0.0,5624.0,336.0,238.0,0
20704,20704,91163.0,2,2,2,34,-1,-1,-1,-1,-1,-2,-235.0,1647.0,-2179.0,276.0,1933.0,1100.0,424.0,2.0,0.0,6080.0,0.0,0.0,1
20705,20705,410049.0,1,2,1,27,0,0,0,0,0,0,83647.0,34815.0,56661.0,45167.0,63783.0,11970.0,55283.0,38031.0,21609.0,331.0,215.0,3002.0,0
20706,20706,509373.0,2,4,2,41,-1,-1,-1,-1,-1,-1,258.0,-1011.0,-472.0,140.0,5548.0,-1053.0,217.0,1337.0,1993.0,7569.0,2057.0,2658.0,0
20707,20707,270371.0,2,1,2,31,0,0,0,0,0,0,434634.0,208484.0,241333.0,174361.0,150467.0,152463.0,9472.0,3429.0,3242.0,8161.0,5422.0,5856.0,0
20708,20708,148981.0,2,1,2,35,0,0,0,0,0,-1,53232.0,50456.0,9773.0,21107.0,6076.0,3004.0,2365.0,2015.0,85.0,128.0,379.0,2776.0,0
20709,20709,25775.0,2,1,2,32,0,0,2,0,0,0,17809.0,11175.0,10196.0,21703.0,6776.0,6123.0,696.0,3161.0,2413.0,788.0,162.0,1956.0,0
